Title,Year,DOI
Evolutionary Dynamics Based on Comparative Genomics of Pathogenic Escherichia coli Lineages Harboring Polyketide Synthase (pks) Island,2021,10.1128/mBio.03634-20
Neurotrophin gene augmentation by electrotransfer to improve cochlear implant hearing outcomes,2019,10.1016/j.heares.2019.06.002
Tylosin exposure reduces the susceptibility of Salmonella Typhimurium to florfenicol and tetracycline,2020,10.1186/s12917-020-2246-5
Interaction of Staphylococcus aureus and Acinetobacter baumannii during In Vitro β-Lactam Exposure,2021,10.1128/AAC.02414-20
Prediction and characterisation of lantibiotic structures with molecular modelling and molecular dynamics simulations,2019,10.1038/s41598-019-42963-8
Dynamic self-assembling supramolecular dendrimer nanosystems as potent antibacterial candidates against drug-resistant bacteria and biofilms,2022,10.1039/d2nr02305a
Klebsiella oxytoca inhibits Salmonella infection through multiple microbiota-context-dependent mechanisms,2024,10.1038/s41564-024-01710-0
Picomolar to Micromolar: Elucidating the Role of Distal Mutations in HIV-1 Protease in Conferring Drug Resistance,2019,10.1021/acschembio.9b00370
In silico identification of two peptides with antibacterial activity against multidrug-resistant Staphylococcus aureus,2022,10.1038/s41522-022-00320-0
Mechanisms of Listeria monocytogenes Disinfection with Benzalkonium Chloride: From Molecular Dynamics to Kinetics of Time-Kill Curves,2023,10.3390/ijms241512132
On-target inhibition of Cryptosporidium parvum by nitazoxanide (NTZ) and paclitaxel (PTX) validated using a novel MDR1-transgenic host cell model and algorithms to quantify the effect on the parasite target,2023,10.1371/journal.pntd.0011217
Modeling the emergence of viral resistance for SARS-CoV-2 during treatment with an anti-spike monoclonal antibody,2024,10.1371/journal.ppat.1011680
Interpretable genotype-to-phenotype classifiers with performance guarantees,2019,10.1038/s41598-019-40561-2
Near-infrared in vivo imaging system for dynamic visualization of lung-colonizing bacteria in mouse pneumonia,2024,10.1128/spectrum.00828-24
Dynamic PET-facilitated modeling and high-dose rifampin regimens for Staphylococcus aureus orthopedic implant-associated infections,2021,10.1126/scitranslmed.abl6851
"Insights into the mechanism of membrane fusion induced by the plant defense element, plant-specific insert",2020,10.1074/jbc.RA120.014311
Atomic insights into the signaling landscape of E. coli PhoQ histidine kinase from molecular dynamics simulations,2024,10.1038/s41598-024-68206-z
Uncovering the Mechanism of the Proton-Coupled Fluoride Transport in the CLCF Antiporter,2023,10.1021/acs.jcim.2c01228
Application of Machine Learning Classifier to Candida auris Drug Resistance Analysis,2021,10.3389/fcimb.2021.742062
MicroRNA-302/367 Cluster Impacts Host Antimicrobial Defense via Regulation of Mitophagic Response Against Pseudomonas aeruginosa Infection,2020,10.3389/fimmu.2020.569173
Vaccinomics to Design a Multi-Epitopes Vaccine for Acinetobacter baumannii,2022,10.3390/ijerph19095568
Tracking of Bacteriophage Predation on Pseudomonas aeruginosa Using a New Radiofrequency Biofilm Sensor,2024,10.3390/s24072042
The persistence potential of transferable plasmids,2020,10.1038/s41467-020-19368-7
The Interaction of Anthracycline Based Quinone-Chelators with Model Lipid Membranes: 1H NMR and MD Study,2023,10.3390/membranes13010061
New Sources of Resistance to Terbinafine Revealed and Squalene Epoxidase Modelled in the Dermatophyte Fungus Trichophyton interdigitale From Australia,2024,10.1111/myc.13795
PANINI: Pangenome Neighbour Identification for Bacterial Populations,2019,10.1099/mgen.0.000220
Insights on adsorption of pyocyanin in montmorillonite using molecular dynamics simulation,2024,10.1039/d3cp05762c
A novel fold for acyltransferase-3 (AT3) proteins provides a framework for transmembrane acyl-group transfer,2023,10.7554/eLife.81547
Evaluation the kill rate and mutant selection window of danofloxacin against Actinobacillus pleuropneumoniae in a peristaltic pump model,2024,10.1186/s12917-024-04016-9
Molecular dynamics simulations informed by membrane lipidomics reveal the structure-interaction relationship of polymyxins with the lipid A-based outer membrane of Acinetobacter baumannii,2020,10.1093/jac/dkaa376
Free Energy Barriers for Passive Drug Transport through the Mycobacterium tuberculosis Outer Membrane: A Molecular Dynamics Study,2024,10.3390/ijms25021006
Substrate-dependent transport mechanism in AcrB of multidrug resistant bacteria,2020,10.1002/prot.25877
Biophysical characterization of mycobacterial model membranes and their interaction with rifabutin: Towards lipid-guided drug screening in tuberculosis,2019,10.1016/j.bbamem.2019.04.004
"Pharmacokinetics and Efficacy of a Potential Smallpox Therapeutic, Brincidofovir, in a Lethal Monkeypox Virus Animal Model",2021,10.1128/mSphere.00927-20
Structural insight into YcbB-mediated beta-lactam resistance in Escherichia coli,2019,10.1038/s41467-019-09507-0
Evolutionary and genomic insights into the long-term colonization of Shigella flexneri in animals,2022,10.1080/22221751.2022.2109514
Price equation captures the role of drug interactions and collateral effects in the evolution of multidrug resistance,2021,10.7554/eLife.64851
Micellar curcumin improves the antibacterial activity of the alkylphosphocholines erufosine and miltefosine against pathogenic Staphyloccocus aureus strains,2019,10.1080/13102818.2018.1533792
Tobramycin Adaptation Enhances Policing of Social Cheaters in Pseudomonas aeruginosa,2021,10.1128/AEM.00029-21
Compromised base excision repair pathway in Mycobacterium tuberculosis imparts superior adaptability in the host,2021,10.1371/journal.ppat.1009452
Novel Fluoroquinolones with Possible Antibacterial Activity in Gram-Negative Resistant Pathogens: In Silico Drug Discovery,2023,10.3390/molecules28196929
Molecular Docking Simulation Studies Identifies Potential Natural Product Derived-Antiwolbachial Compounds as Filaricides against Onchocerciasis,2021,10.3390/biomedicines9111682
QM/MM modeling of class A β-lactamases reveals distinct acylation pathways for ampicillin and cefalexin,2021,10.1039/d1ob01593a
In vitro synergistic interaction between Melaleuca armillaris essential oil and erythromycin against Staphylococcus aureus isolated from dairy cows,2022,10.3389/fvets.2022.1005616
Identification of Potent DNA Gyrase Inhibitors Active against Mycobacterium tuberculosis,2022,10.1021/acs.jcim.1c01390
Incorporation of N7-Platinated Guanines into Thermus Aquaticus (Taq) DNA Polymerase: Atomistic Insights from Molecular Dynamics Simulations,2023,10.3390/ijms24129849
Docking studies and molecular dynamics simulations of the binding characteristics of waldiomycin and its methyl ester analog toStaphylococcus aureushistidine kinase,2020,10.1371/journal.pone.0234215
"In vitro identification of imidazo[1,2-a]pyrazine-based antileishmanial agents and evaluation of L. major casein kinase 1 inhibition",2021,10.1016/j.ejmech.2020.112956
Genetic structure and triazole resistance among Aspergillus fumigatus populations from remote and undeveloped regions in Eastern Himalaya,2023,10.1128/msphere.00071-23
"CMCdG, a Novel Nucleoside Analog with Favorable Safety Features, Exerts Potent Activity against Wild-Type and Entecavir-Resistant Hepatitis B Virus",2019,10.1128/AAC.02143-18
Preventing human influenza and coronaviral mono or coinfection by blocking virus-induced sialylation,2024,10.1016/j.antiviral.2024.106041
Efficient assembly and long-term stability of defensive microbiomes via private resources and community bistability,2019,10.1371/journal.pcbi.1007109
Honokiol Restores Polymyxin Susceptibility to MCR-1-Positive Pathogens both In Vitro and In Vivo,2020,10.1128/AEM.02346-19
MtrA modulates Mycobacterium tuberculosis cell division in host microenvironments to mediate intrinsic resistance and drug tolerance,2023,10.1016/j.celrep.2023.112875
Enhancing the effectiveness of Polymyxin E with a Fisetin Nanoemulsion against a Colistin-resistant Salmonella typhimurium infection,2024,10.1016/j.phymed.2024.155768
When sinks become sources: Adaptive colonization in asexuals,2020,10.1111/evo.13848
Minor sequence modifications in temporin B cause drastic changes in antibacterial potency and selectivity by fundamentally altering membrane activity,2019,10.1038/s41598-018-37630-3
Picolinic acid is a broad-spectrum inhibitor of enveloped virus entry that restricts SARS-CoV-2 and influenza A virus in vivo,2023,10.1016/j.xcrm.2023.101127
Molecular and Structural Aspects of Clinically Relevant Mutations of SARS-CoV-2 RNA-Dependent RNA Polymerase in Remdesivir-Treated Patients,2023,10.3390/ph16081143
An RNA modification enzyme directly senses reactive oxygen species for translational regulation in Enterococcus faecalis,2023,10.1038/s41467-023-39790-x
Extensively Drug-Resistant Klebsiella pneumoniae Counteracts Fitness and Virulence Costs That Accompanied Ceftazidime-Avibactam Resistance Acquisition,2022,10.1128/spectrum.00148-22
Small-angle x-ray and neutron scattering of MexR and its complex with DNA supports a conformational selection binding model,2023,10.1016/j.bpj.2022.11.2949
Proof-of-concept for incorporating mechanistic insights from multi-omics analyses of polymyxin B in combination with chloramphenicol against Klebsiella pneumoniae,2023,10.1002/psp4.12923
Host cell RecA activates a mobile element-encoded mutagenic DNA polymerase,2022,10.1093/nar/gkac515
Dynamics of the Herpes simplex virus DNA polymerase holoenzyme during DNA synthesis and proof-reading revealed by Cryo-EM,2024,10.1093/nar/gkae374
Market forces determine the distribution of a leaky function in a simple microbial community,2021,10.1073/pnas.2109813118
Gram-Negative Bacteria and Lipopolysaccharides as Risk Factors for the Occurrence of Diabetic Foot,2023,10.1210/clinem/dgad178
A Molecular Modeling Approach to Identify Novel Inhibitors of the Major Facilitator Superfamily of Efflux Pump Transporters,2019,10.3390/antibiotics8010025
Unravelling the challenge of cotrimoxazole and rifampin resistance in B. melitensis and B. abortus: A systematic review and meta-analysis,2024,10.1371/journal.pntd.0012630
Competing evolutionary paths in growing populations with applications to multidrug resistance,2019,10.1371/journal.pcbi.1006866
"Azithromycin, a potent autophagy inhibitor for cancer therapy, perturbs cytoskeletal protein dynamics",2023,10.1038/s41416-023-02210-4
Surface-functionalized UIO-66-NH2 for dual-drug delivery of vancomycin and amikacin against vancomycin-resistant Staphylococcus aureus,2024,10.1186/s12866-024-03615-8
Design and Optimization of Quinazoline Derivatives: New Non-nucleoside Inhibitors of Bovine Viral Diarrhea Virus,2020,10.3389/fchem.2020.590235
Molecular Docking and Virtual Screening of an Influenza Virus Inhibitor That Disrupts Protein-Protein Interactions,2021,10.3390/v13112229
Dose Optimization of Combined Linezolid and Fosfomycin against Enterococcus by Using an In Vitro Pharmacokinetic/Pharmacodynamic Model,2021,10.1128/Spectrum.00871-21
Evolutionary adaptation is facilitated by the presence of lethal genotypes,2024,10.1103/PhysRevResearch.6.013286
Drug-induced resistance evolution necessitates less aggressive treatment,2021,10.1371/journal.pcbi.1009418
Molecular Regulatory Mechanisms Drive Emergent Pathogenetic Properties of Neisseria gonorrhoeae,2022,10.3390/microorganisms10050922
Modelling of Hepatitis E virus RNA-dependent RNA polymerase genotype 3 from a chronic patient and in silico interaction analysis by molecular docking with Ribavirin,2023,10.1080/07391102.2021.2011416
Estimating mutation rates under heterogeneous stress responses,2024,10.1371/journal.pcbi.1012146
Discovery of a Novel Natural Allosteric Inhibitor That Targets NDM-1 Against Escherichia coli,2020,10.3389/fphar.2020.581001
A subunit vaccine against pneumonia: targeting Streptococcus pneumoniae and Klebsiella pneumoniae,2023,10.1007/s13721-023-00416-3
Estimated Methicillin-Resistant Staphylococcus aureus Decolonization in Intensive Care Units Associated With Single-Application Chlorhexidine Gluconate or Mupirocin,2021,10.1001/jamanetworkopen.2021.0652
Circular and L50-like leaderless enterocins share a common ABC-transporter immunity gene,2023,10.1186/s12864-023-09750-2
AMaLa: Analysis of Directed Evolution Experiments via Annealed Mutational Approximated Landscape,2021,10.3390/ijms222010908
Pneumococcal population dynamics: Investigating vaccine-induced changes through multiscale modelling,2023,10.1371/journal.pcbi.1011755
Heterogeneous survival upon disinfection underlies evolution of increased tolerance,2024,10.1128/spectrum.03276-22
Role of co-expressed APOBEC3F and APOBEC3G in inducing HIV-1 drug resistance,2019,10.1016/j.heliyon.2019.e01498
Ancistrocladus tectorius Extract Inhibits Obesity by Promoting Thermogenesis and Mitochondrial Dynamics in High-Fat Diet-Fed Mice,2024,10.3390/ijms25073743
Visualizing the Dynamic Metalation State of New Delhi Metallo-β-actamase-1 in Bacteria Using a Reversible Fluorescent Probe,2021,10.1021/jacs.1c00290
INGOT-DR: an interpretable classifier for predicting drug resistance in M. tuberculosis,2021,10.1186/s13015-021-00198-1
A Two-Component-System-Governed Regulon That Includes a β-Lactamase Gene is Responsive to Cell Envelope Disturbance,2022,10.1128/mbio.01749-22
"It Takes Two to Make a Thing Go Right: Epistasis, Two-Component Response Systems, and Bacterial Adaptation",2024,10.3390/microorganisms12102000
Dynamic Optimization of a Fed-Batch Nosiheptide Reactor,2020,10.3390/pr8050587
"Genomic, functional, and metabolic enhancements in multidrug-resistant Enterobacter bugandensis facilitating its persistence and succession in the International Space Station",2024,10.1186/s40168-024-01777-1
Crizotinib Shows Antibacterial Activity against Gram-Positive Bacteria by Reducing ATP Production and Targeting the CTP Synthase PyrG,2022,10.1128/spectrum.00884-22
"Immunoinformatics design of multi-epitope vaccine using OmpA, OmpD and enterotoxin against non-typhoidal salmonellosis",2023,10.1186/s12859-023-05183-6
Structure and dynamics of SARS-CoV-2 proofreading exoribonuclease ExoN,2022,10.1073/pnas.2106379119
Cytostatic effects of structurally different ginsenosides on yeast cells with altered sterol biosynthesis and transport,2022,10.1016/j.bbamem.2022.183993
The small-molecule SMARt751 reverses Mycobacterium tuberculosis resistance to ethionamide in acute and chronic mouse models of tuberculosis,2022,10.1126/scitranslmed.aaz6280
Polymyxin B1 in the Escherichia coli inner membrane: A complex story of protein and lipopolysaccharide-mediated insertion,2024,10.1016/j.jbc.2024.107754
Drivers of diversification in fungal pathogen populations,2024,10.1371/journal.ppat.1012430
Pharmacodynamic evaluation of intermittent versus extended and continuous infusions of piperacillin/tazobactam in a hollow-fibre infection model against Klebsiella pneumoniae,2020,10.1093/jac/dkaa211
Pan-genomic and comparative analysis of Pediococcus pentosaceus focused on the in silico assessment of pediocin-like bacteriocins,2022,10.1016/j.csbj.2022.09.041
Behavioral heterogeneity in quorum sensing can stabilize social cooperation in microbial populations,2019,10.1186/s12915-019-0639-3
Chiral evasion and stereospecific antifolate resistance in Staphylococcus aureus,2022,10.1371/journal.pcbi.1009855
Temporin L and aurein 2.5 have identical conformations but subtly distinct membrane and antibacterial activities,2019,10.1038/s41598-019-47327-w
"A hypercubic Mk model framework for capturing reversibility in disease, cancer, and evolutionary accumulation modelling",2024,10.1093/bioinformatics/btae737
A Narrative Review of Experimental Models to Study Vascular Grafts Infections,2022,10.1016/j.ejvsvf.2022.03.002
"Design, Synthesis, and Biological Evaluation of Novel Coumarin Analogs Targeted against SARS-CoV-2",2024,10.3390/molecules29061406
Propensity of selecting mutant parasites for the antimalarial drug cabamiquine,2023,10.1038/s41467-023-40974-8
Evolutionary Dynamics of Treatment-Induced Resistance in Cancer Informs Understanding of Rapid Evolution in Natural Systems,2021,10.3389/fevo.2021.681121
"Kinetics of Bacterial Adaptation, Growth, and Death at Didecyldimethylammonium Chloride sub-MIC Concentrations",2022,10.3389/fmicb.2022.758237
Regulator of G protein signaling protein 6 alleviates acute lung injury by inhibiting inflammation and promoting cell self-renewal in mice,2023,10.1186/s11658-023-00488-z
Transcription factor binding process is the primary driver of noise in gene expression,2022,10.1371/journal.pgen.1010535
Q493K and Q498H substitutions in Spike promote adaptation of SARS-CoV-2 in mice,2021,10.1016/j.ebiom.2021.103381
Mechanism of surfactant interactions with feline coronavirus: A physical chemistry perspective,2024,10.1016/j.jcis.2024.02.088
Antibacterial action and target mechanisms of zinc oxide nanoparticles against bacterial pathogens,2022,10.1038/s41598-022-06657-y
The Role of Regulatory Mechanisms and Environmental Parameters in Staphylococcal Food Poisoning and Resulting Challenges to Risk Assessment,2019,10.3389/fmicb.2019.01307
Autoencoder neural networks enable low dimensional structure analyses of microbial growth dynamics,2023,10.1038/s41467-023-43455-0
The zebrafish embryo as an in vivo model for screening nanoparticle-formulated lipophilic anti-tuberculosis compounds,2022,10.1242/dmm.049147
Analysis of the interaction of antimalarial agents with Plasmodium falciparum glutathione reductase through molecular mechanical calculations,2024,10.1007/s00894-024-05968-3
A dynamic compartment model for xylem loading and long-distance transport of iron explains the effect of kanamycin on metal uptake in Arabidopsis,2023,10.3389/fpls.2023.1147598
Unveiling the modulation of Pseudomonas aeruginosa virulence and biofilm formation by selective histone deacetylase 6 inhibitors,2024,10.3389/fmicb.2024.1340585
Adaptation of an asexual population with environmental changes*,2023,10.1051/mmnp/2023024
Geographical migration and fitness dynamics of Streptococcus pneumoniae,2024,10.1038/s41586-024-07626-3
Metabolomic signatures of intestinal colonization resistance against Campylobacter jejuni in mice,2023,10.3389/fmicb.2023.1331114
"Unraveling the role of UilS, a urea-induced acyl-homoserine lactonase that enhances Serratia marcescens fitness, interbacterial competition, and urinary tract infection",2024,10.1128/mbio.02505-24
The role of Acinetobacter baumannii CarO outer membrane protein in carbapenems influx,2022,10.1016/j.resmic.2022.103966
Diversification of Colonization Factors in a Multidrug-Resistant Escherichia coli Lineage Evolving under Negative Frequency-Dependent Selection,2019,10.1128/mBio.00644-19
Dynamic motility selection drives population segregation in a bacterial swarm,2020,10.1073/pnas.1917789117
An integrative systems biology approach to overcome venetoclax resistance in acute myeloid leukemia,2022,10.1371/journal.pcbi.1010439
Genetically diverse mouse models of SARS-CoV-2 infection reproduce clinical variation in type I interferon and cytokine responses in COVID-19,2023,10.1038/s41467-023-40076-5
Cell Type-Dependent Escape of Capsid Inhibitors by Simian Immunodeficiency Virus SIVcpz,2020,10.1128/JVI.01338-20
Structure-Based Virtual Screening to Identify Novel Potential Compound as an Alternative to Remdesivir to Overcome the RdRp Protein Mutations in SARS-CoV-2,2021,10.3389/fmolb.2021.645216
Identification of a Family of Glycoside Derivatives Biologically Active against Acinetobacter baumannii and Other MDR Bacteria Using a QSPR Model,2023,10.3390/ph16020250
Efficient selective targeting of Candida CYP51 by oxadiazole derivatives designed from plant cuminaldehyde,2022,10.1039/d2md00196a
Application of median lethal concentration (LC50) of pathogenic microorganisms and their antigens in vaccine development,2020,10.1186/s13104-020-05126-x
Nanoscale Features of Tunable Bacterial Outer Membrane Models Revealed by Correlative Microscopy,2022,10.1021/acs.langmuir.2c00628
Pseudomonas Quinolone Signal-Induced Outer Membrane Vesicles Enhance Biofilm Dispersion in Pseudomonas aeruginosa,2020,10.1128/mSphere.01109-20
"Membrane fluidity, composition, and charge affect the activity and selectivity of the AMP ascaphin-8",2022,10.1016/j.bpj.2022.07.018
Early Drug Development and Evaluation of Putative Antitubercular Compounds in the -Omics Era,2021,10.3389/fmicb.2020.618168
Methicillin-Resistant Staphylococcus aureus: Docking-Based Virtual Screening and Molecular Dynamics Simulations to Identify Potential Penicillin-Binding Protein 2a Inhibitors from Natural Flavonoids,2022,10.1155/2022/9130700
A Standardized Mouse Model for Wound Infection with Pseudomonas aeruginosa,2024,10.3390/ijms252111773
Antibacterial Activity of Silver and Gold Particles Formed on Titania Thin Films,2022,10.3390/nano12071190
Combining dense and sparse labeling in optical DNA mapping,2021,10.1371/journal.pone.0260489
Heat transfer in three dimensional micropolar based nanofluid with electromagnetic waves in the presence of eukaryotic microbes,2024,10.1016/j.aej.2024.03.034
Identification of New Potential Inhibitors of Quorum Sensing through a Specialized Multi-Level Computational Approach,2021,10.3390/molecules26092600
An Ssd1 Homolog Impacts Trehalose and Chitin Biosynthesis and Contributes to Virulence in Aspergillus fumigatus,2019,10.1128/mSphere.00244-19
Identification of Pyruvate Dehydrogenase E1 as a Potential Target against Magnaporthe oryzae through Experimental and Theoretical Investigation,2021,10.3390/ijms22105163
"Sodium alginate-based biochar gel spheres: synthesis, structural analysis, and ofloxacin adsorption efficiency",2024,10.1088/2053-1591/ad988d
SARS-CoV-2 Delta and Omicron variants resist spike cleavage by human airway trypsin-like protease,2024,10.1172/JCI174304
Experimental genital tract infection demonstrates Neisseria gonorrhoeae MtrCDE efflux pump is not required for in vivo human infection and identifies gonococcal colonization bottleneck,2024,10.1371/journal.ppat.1012578
Discovery of Natural Compound-Based Lead Molecule against Acetyltransferase Type 1 Bacterial Enzyme from Morganella morgani Using Machine Learning-Enabled Molecular Dynamics Simulation,2024,10.3390/pr12061047
A Longitudinal Study on the Dynamics of Salmonella enterica Prevalence and Serovar Composition in Beef Cattle Feces and Lymph Nodes and Potential Contributing Sources from the Feedlot Environment,2023,10.1128/aem.00033-23
Discovery of the allosteric inhibitor from actinomyces metabolites to target EGFRCSTMLR mutant protein: molecular modeling and free energy approach,2023,10.1038/s41598-023-33065-7
Study on silver ions binding to fi-lactoglobulin,2022,10.1016/j.bpc.2022.106897
Adaptation to host cell environment during experimental evolution of Zika virus,2022,10.1038/s42003-022-03902-y
Soil Functions: Connecting Earth's Critical Zone,2019,10.1146/annurev-earth-063016-020544
Model genotype-phenotype mappings and the algorithmic structure of evolution,2019,10.1098/rsif.2019.0332
Impact of nutritional factors on in-vitro PK/PD modelling of polymyxin B against various strains of Acinetobacter baumannii,2024,10.1016/j.ijantimicag.2024.107189
Real-Time Monitoring of Bacteria Clearance From Blood in a Murine Model,2020,10.1002/cyto.a.23925
Ensemble Docking as a Tool for the Rational Design of Peptidomimetic Staphylococcus aureus Sortase A Inhibitors,2024,10.3390/ijms252011279
Physicochemical and Biological Insights Into the Molecular Interactions Between Extracellular DNA and Exopolysaccharides in Myxococcus xanthus Biofilms,2022,10.3389/fmicb.2022.861865
"Biochemical and Structural Characterization of OXA-405, an OXA-48 Variant with Extended-Spectrum β-Lactamase Activity",2020,10.3390/microorganisms8010024
Protection from Lethal Clostridioides difficile Infection via Intraspecies Competition for Cogerminant,2021,10.1128/mBio.00522-21
Moving forward through the in silico modeling of tuberculosis: a further step with UISS-TB,2020,10.1186/s12859-020-03762-5
Evaluation of in vitro pharmacodynamic drug interactions of ceftazidime/avibactam and fosfomycin in Escherichia coli,2023,10.1093/jac/dkad264
Design and computational analysis of an effective multi-epitope vaccine candidate using subunit B of cholera toxin as a build-in adjuvant against urinary tract infections,2024,10.34172/bi.2023.27513
Developing New Drugs for Mycobacterium tuberculosis Therapy: What Information Do We Get from Preclinical Animal Models?,2020,10.1128/AAC.01376-20
Indole-based LpxC (UDP-3-O-(R-3-hydroxyacyl)-N-acetylglucosaminedeacetylase) inhibitors for Salmonella typhi: rational drug discovery through in silico screening,2023,10.1007/s13205-023-03699-5
A systematic framework for understanding the microbiome in human health and disease: from basic principles to clinical translation,2024,10.1038/s41392-024-01946-6
Evidence for the early emergence of piperaquine-resistant Plasmodium falciparum malaria and modeling strategies to mitigate resistance,2022,10.1371/journal.ppat.1010278
"Predicting the effect of mutations to investigate recent events of selection across 60,472 Escherichia coli strains",2023,10.1073/pnas.2304177120
Microbial decontamination assisted by ultrasound-based processing technologies in food and model systems: A review,2023,10.1111/1541-4337.13163
Ralstonia solanacearum: An Arsenal of Virulence Strategies and Prospects for Resistance,2023,10.1146/annurev-phyto-021622-104551
The Transcription Factors TFEB and TFE3 Link the FLCN-AMPK Signaling Axis to Innate Immune Response and Pathogen Resistance,2019,10.1016/j.celrep.2019.02.102
Augmentative molecular aspect for phase inversion of vancomycin hydrochloride-loaded fatty acid in situ forming matrices,2021,10.1016/j.matdes.2020.109429
"Probing the Molecular Basis of Aminoacyl-Adenylate Affinity With Mycobacterium tuberculosis Leucyl-tRNA Synthetase Employing Molecular Dynamics, Umbrella Sampling Simulations and Site-Directed Mutagenesis",2025,10.1002/jmr.3110
"Requirement of a putative mitochondrial GTPase, GemA, for azole susceptibility, virulence, and cell wall integrity in Aspergillus fumigatus",2022,10.3389/fmicb.2022.957857
High-Resolution Genome-Wide Occupancy in Candida spp. Using ChEC-seq,2020,10.1128/mSphere.00646-20
Diet-induced obesity affects influenza disease severity and transmission dynamics in ferrets,2024,10.1126/sciadv.adk9137
Escherichia coli DNA replication: the old model organism still holds many surprises,2024,10.1093/femsre/fuae018
Environmental selection and epistasis in an empirical phenotype-environment-fitness landscape,2022,10.1038/s41559-022-01675-5
Nα-acetyl-L-ornithine deacetylase from Escherichia coli and a ninhydrin-based assay to enable inhibitor identification,2024,10.3389/fchem.2024.1415644
Functional Characterisation of Bile Metagenome: Study of Metagenomic Dark Matter,2021,10.3390/microorganisms9112201
Computational Insights and In Vitro Validation of Antibacterial Potential of Shikimate Pathway-Derived Phenolic Acids as NorA Efflux Pump Inhibitors,2022,10.3390/molecules27082601
DHFR Mutants Modulate Their Synchronized Dynamics with the Substrate by Shifting Hydrogen Bond Occupancies,2022,10.1021/acs.jcim.2c00507
Adenosine-Mimicking Derivatives of 3-Aminopyrazine-2-Carboxamide: Towards Inhibitors of Prolyl-tRNA Synthetase with Antimycobacterial Activity,2022,10.3390/biom12111561
Analysis of the Destabilization of Bacterial Membranes by Quaternary Ammonium Compounds: A Combined Experimental and Computational Study,2020,10.1002/cbic.201900698
The dynamic transcriptome during maturation of biofilms formed by methicillin-resistant Staphylococcus aureus,2022,10.3389/fmicb.2022.882346
Binding of GS-461203 and Its Halogen Derivatives to HCV Genotype 2a RNA Polymerase Drug Resistance Mutants,2022,10.3390/scipharm90020026
"Genetic Background Modifies the Topography of a Fitness Landscape, Influencing the Dynamics of Adaptive Evolution",2019,10.1109/ACCESS.2019.2935911
Pyruvate Kinase Regulates the Pentose-Phosphate Pathway in Response to Hypoxia in Mycobacterium tuberculosis,2019,10.1016/j.jmb.2019.07.033
Mitochondrial cyclophilin D promotes disease tolerance by licensing NK cell development and IL-22 production against influenza virus,2022,10.1016/j.celrep.2022.110974
Single-molecule dynamics show a transient lipopolysaccharide transport bridge,2023,10.1038/s41586-023-06709-x
The SiaABC threonine phosphorylation pathway controls biofilm formation in response to carbon availability in Pseudomonas aeruginosa,2020,10.1371/journal.pone.0241019
"Green synthesized extracts/Au complex of Phyllospongia lamellosa : Unrevealing the anti-cancer and anti-bacterial potentialities, supported by metabolomics and molecular modeling",2024,10.1016/j.heliyon.2024.e34000
Silver ions cause oscillation of bacterial length of Escherichia coli,2019,10.1038/s41598-019-48113-4
"Structural and functional characterization of M. tuberculosis sedoheptulose-7-phosphate isomerase, a critical enzyme involved in lipopolysaccharide biosynthetic pathway",2020,10.1038/s41598-020-77230-8
Bioinspired gelated cell sheet-supported lactobacillus biofilm for aerobic vaginitis diagnosis and treatment,2024,10.1126/sciadv.adq2732
a Natural Alkaloid Berberine Activity against Pseudomonas aeruginosa MexXY-Mediated Aminoglycoside Resistance: In Silico and in Vitro Studies,2019,10.1021/acs.jnatprod.9b00317
In Vitro Study of Stepwise Acquisition of rv0678 and atpE Mutations Conferring Bedaquiline Resistance,2019,10.1128/AAC.00292-19
Novel tool to quantify cell wall porosity relates wall structure to cell growth and drug uptake,2019,10.1083/jcb.201810121
Unraveling topoisomerase IA gate dynamics in presence of PPEF and its preclinical evaluation against multidrug-resistant pathogens,2023,10.1038/s42003-023-04412-1
Microbial Exchange via Fomites and Implications for Human Health,2019,10.1007/s40726-019-00123-6
LassoHTP: A High-Throughput Computational Tool for Lasso Peptide Structure Construction and Modeling,2023,10.1021/acs.jcim.2c00945
Sugar ring alignment and dynamics underline cytarabine and gemcitabine inhibition on Pol h catalyzed DNA synthesis,2024,10.1016/j.jbc.2024.107361
"Increased E. coli bio-adsorption resistance of microfiltration membranes, using a bio-inspired approach",2021,10.1016/j.scitotenv.2020.141777
Sirtulin-Ypk1 regulation axis governs the TOR signaling pathway and fungal pathogenicity in Cryptococcus neoformans,2024,10.1128/spectrum.00038-24
Kinetic and Structural Characterization of a Flavin-Dependent Putrescine N-Hydroxylase from Acinetobacter baumannii,2022,10.1021/acs.biochem.2c00493
mRNA Degradation Rates Are Coupled to Metabolic Status in Mycobacterium smegmatis,2019,10.1128/mBio.00957-19
"New pyrazolylpyrazoline derivatives as dual acting antimalarial-antileishamanial agents: synthesis, biological evaluation and molecular modelling simulations",2022,10.1080/14756366.2022.2117316
Weibull Modeling of Controlled Drug Release from Ag-PMA Nanosystems,2021,10.3390/polym13172897
Biological resilience in health and disease,2024,10.1242/dmm.050799
Temperature-Induced Restructuring of Mycolic Acid Bilayers Modeling the Mycobacterium tuberculosis Outer Membrane: A Molecular Dynamics Study,2024,10.3390/molecules29030696
Polymyxins induce lipid scrambling and disrupt the homeostasis of Gram-negative bacteria membrane,2022,10.1016/j.bpj.2022.08.007
Epistatic interactions promote persistence of NS3-Q80K in HCV infection by compensating for protein folding instability,2021,10.1016/j.jbc.2021.101031
