Title,Year,DOI
Discovery of the allosteric inhibitor from actinomyces metabolites to target EGFR(CSTMLR) mutant protein: molecular modeling and free energy approach,2023,10.1038/s41598-023-33065-7
"Immunoinformatics design of multi-epitope vaccine using OmpA, OmpD and enterotoxin against non-typhoidal salmonellosis",2023,10.1186/s12859-023-05183-6
Genetic and commensal induction of IL-18 drive intestinal epithelial MHCII via IFNγ,2021,10.1038/s41385-021-00419-1
"Virtual screening-driven drug discovery of SARS-CoV2 enzyme inhibitors targeting viral attachment, replication, post-translational modification and host immunity evasion infection mechanisms",2021,10.1080/07391102.2020.1776639
Evolution of lasR mutants in polymorphic Pseudomonas aeruginosa populations facilitates chronic infection of the lung,2023,10.1038/s41467-023-41704-w
Near-infrared in vivo imaging system for dynamic visualization of lung-colonizing bacteria in mouse pneumonia,2024,10.1128/spectrum.00828-24
Computational and Experimental Investigation of Biofilm Disruption Dynamics Induced by High-Velocity Gas Jet Impingement,2020,10.1128/mBio.02813-19
"The Dynamic Fungal Genome: Polyploidy, Aneuploidy and Copy Number Variation in Response to Stress",2023,10.1146/annurev-micro-041320-112443
Cancer immunotherapy via targeted TGF-β signalling blockade in T(H) cells,2020,10.1038/s41586-020-2850-3
Studying the Effect of Amino Acid Substitutions in the M2 Ion Channel of the Influenza Virus on the Antiviral Activity of the Aminoadamantane Derivative In Vitro and In Silico,2021,10.34172/apb.2021.079
GPCR-FEX: A Fluoride-Based Selection System for Rapid GPCR Screening and Engineering,2022,10.1021/acssynbio.1c00030
"Unraveling the role of UilS, a urea-induced acyl-homoserine lactonase that enhances Serratia marcescens fitness, interbacterial competition, and urinary tract infection",2024,10.1128/mbio.02505-24
Computational Design of Inhibitors Targeting the Catalytic β Subunit of Escherichia coli F(O)F(1)-ATP Synthase,2022,10.3390/antibiotics11050557
Gram-Negative Bacteria and Lipopolysaccharides as Risk Factors for the Occurrence of Diabetic Foot,2023,10.1210/clinem/dgad178
A subunit vaccine against pneumonia: targeting Streptococcus pneumoniae and Klebsiella pneumoniae,2023,10.1007/s13721-023-00416-3
Visualizing the Dynamic Metalation State of New Delhi Metallo-β-lactamase-1 in Bacteria Using a Reversible Fluorescent Probe,2021,10.1021/jacs.1c00290
Antibiotic drug-resistance as a complex system driven by socio-economic growth and antibiotic misuse,2019,10.1038/s41598-019-46078-y
Sex differences in IL-17 contribute to chronicity in male versus female urinary tract infection,2019,10.1172/jci.insight.122998
Behavioral heterogeneity in quorum sensing can stabilize social cooperation in microbial populations,2019,10.1186/s12915-019-0639-3
LetB Structure Reveals a Tunnel for Lipid Transport across the Bacterial Envelope,2020,10.1016/j.cell.2020.03.030
Multi-label classification for multi-drug resistance prediction of Escherichia coli,2022,10.1016/j.csbj.2022.03.007
Revealing the Mechanisms of Synergistic Action of Two Magainin Antimicrobial Peptides,2020,10.3389/fmedt.2020.615494
"Pre-detection history of extensively drug-resistant tuberculosis in KwaZulu-Natal, South Africa",2019,10.1073/pnas.1906636116
Unlocking the specificity of antimicrobial peptide interactions for membrane-targeted therapies,2024,10.1016/j.csbj.2024.04.022
Cardiolipin prevents pore formation in phosphatidylglycerol bacterial membrane models,2021,10.1002/1873-3468.14206
The importance of individual variation for the interpretation of behavioural studies: ethanol effects vary with basal activity level in zebrafish larvae,2021,10.1007/s00213-021-05932-6
The Mechanism of Action of SAAP-148 Antimicrobial Peptide as Studied with NMR and Molecular Dynamics Simulations,2023,10.3390/pharmaceutics15030761
The SiaABC threonine phosphorylation pathway controls biofilm formation in response to carbon availability in Pseudomonas aeruginosa,2020,10.1371/journal.pone.0241019
Genome-scale model of Rothia mucilaginosa predicts gene essentialities and reveals metabolic capabilities,2024,10.1128/spectrum.04006-23
"Efficient Delivery of Antimicrobial Peptides in an Innovative, Slow-Release Pharmacological Formulation",2023,10.3390/pharmaceutics15112632
TREX1 Inactivation Unleashes Cancer Cell STING-Interferon Signaling and Promotes Antitumor Immunity,2024,10.1158/2159-8290.CD-23-0700
Polypeptide Self-Assembled Nanoparticles as Delivery Systems for Polymyxins B and E,2020,10.3390/pharmaceutics12090868
Decoding early stress signaling waves in living plants using nanosensor multiplexing,2024,10.1038/s41467-024-47082-1
An insight into molecular interaction of PGIP with PG for banana cultivar,2020,10.2741/4809
The inhibitory mechanism of aurintricarboxylic acid targeting serine/threonine phosphatase Stp1 in Staphylococcus aureus: insights from molecular dynamics simulations,2019,10.1038/s41401-019-0216-x
Dehydroascorbate induces plant resistance in rice against root-knot nematode Meloidogyne graminicola,2022,10.1111/mpp.13230
The Structure and Function of the Bacterial Osmotically Inducible Protein Y,2024,10.1016/j.jmb.2024.168668
Fc-mediated effector function contributes to the in vivo antiviral effect of an HIV neutralizing antibody,2020,10.1073/pnas.2008236117
Deciphering Antifungal Drug Resistance in Pneumocystis jirovecii DHFR with Molecular Dynamics and Machine Learning,2021,10.1021/acs.jcim.1c00403
Kinetic and structural characterisation of the ubiquinol-binding site and oxygen reduction by the trypanosomal alternative oxidase,2020,10.1016/j.bbabio.2020.148247
Discovery of a Novel Natural Allosteric Inhibitor That Targets NDM-1 Against Escherichia coli,2020,10.3389/fphar.2020.581001
"Population genomic and evolutionary modelling analyses reveal a single major QTL for ivermectin drug resistance in the pathogenic nematode, Haemonchus contortus",2019,10.1186/s12864-019-5592-6
Modeling resistance to the broadly neutralizing antibody PGT121 in people living with HIV-1,2024,10.1371/journal.pcbi.1011518
Unraveling topoisomerase IA gate dynamics in presence of PPEF and its preclinical evaluation against multidrug-resistant pathogens,2023,10.1038/s42003-023-04412-1
Targeting METTL3 as a checkpoint to enhance T cells for tumour immunotherapy,2024,10.1002/ctm2.70089
Transcriptomic and epigenetic landscape of nimorazole-enhanced radiochemotherapy in head and neck cancer,2024,10.1016/j.radonc.2024.110348
Uncovering critical properties of the human respiratory syncytial virus by combining in vitro assays and in silico analyses,2019,10.1371/journal.pone.0214708
Phospholipid Transport Across the Bacterial Periplasm Through the Envelope-spanning Bridge YhdP,2025,10.1016/j.jmb.2024.168891
Combination of oncolytic Maraba virus with immune checkpoint blockade overcomes therapy resistance in an immunologically cold model of advanced melanoma with dysfunctional T-cell receptor signalling,2024,10.1136/jitc-2024-009443
Lineage tracing of acute myeloid leukemia reveals the impact of hypomethylating agents on chemoresistance selection,2019,10.1038/s41467-019-12983-z
Mutation rate variability as a driving force in adaptive evolution,2019,10.1103/PhysRevE.99.022424
HyperTraPS-CT: Inference and prediction for accumulation pathways with flexible data and model structures,2024,10.1371/journal.pcbi.1012393
INGOT-DR: an interpretable classifier for predicting drug resistance in M. tuberculosis,2021,10.1186/s13015-021-00198-1
"Supramolecular Protein-Polyelectrolyte Assembly at Near Physiological Conditions-Water Proton NMR, ITC, and DLS Study",2022,10.3390/molecules27217424
TIM3+ TRBV11-2 T cells and IFNγ signature in patrolling monocytes and CD16+ NK cells delineate MIS-C,2022,10.1084/jem.20211381
Developing machine learning systems worthy of trust for infection science: a requirement for future implementation into clinical practice,2023,10.3389/fdgth.2023.1260602
NS5 from Dengue Virus Serotype 2 Can Adopt a Conformation Analogous to That of Its Zika Virus and Japanese Encephalitis Virus Homologues,2019,10.1128/JVI.01294-19
Biological resilience in health and disease,2024,10.1242/dmm.050799
Effective and biocompatible antibacterial surfaces via facile synthesis and surface modification of peptide polymers,2021,10.1016/j.bioactmat.2021.05.008
Microbial Exchange via Fomites and Implications for Human Health,2019,10.1007/s40726-019-00123-6
Characterizing OXPHOS inhibitor-mediated alleviation of hypoxia using high-throughput live cell-imaging,2024,10.1186/s40170-024-00342-6
Phenotypic plasticity in bacterial elongation among closely related species,2024,10.1101/2024.11.07.622495
"Requirement of a putative mitochondrial GTPase, GemA, for azole susceptibility, virulence, and cell wall integrity in Aspergillus fumigatus",2022,10.3389/fmicb.2022.957857
DHFR Mutants Modulate Their Synchronized Dynamics with the Substrate by Shifting Hydrogen Bond Occupancies,2022,10.1021/acs.jcim.2c00507
Early Drug Development and Evaluation of Putative Antitubercular Compounds in the -Omics Era,2021,10.3389/fmicb.2020.618168
The Interaction of Anthracycline Based Quinone-Chelators with Model Lipid Membranes: (1)H NMR and MD Study,2023,10.3390/membranes13010061
The microbiota conditions a gut milieu that selects for wild-type Salmonella Typhimurium virulence,2023,10.1371/journal.pbio.3002253
"Occurrence, toxicity and adsorptive removal of the chloramphenicol antibiotic in water: a review",2022,10.1007/s10311-022-01416-x
Characterization of beta2-adrenergic receptor knockout mouse model during Chlamydia muridarum genital infection,2024,10.1093/femspd/ftae029
Molecular Characterization of the Response to Conventional Chemotherapeutics in Pro-B-ALL Cell Lines in Terms of Tumor Relapse,2022,10.3390/genes13071240
Interleukin-6 Facilitates Acute Myeloid Leukemia Chemoresistance via Mitofusin 1-Mediated Mitochondrial Fusion,2023,10.1158/1541-7786.MCR-23-0382
Targeting CXCR4 abrogates resistance to trastuzumab by blocking cell cycle progression and synergizes with docetaxel in breast cancer treatment,2023,10.1186/s13058-023-01665-w
Limited neutralisation of the SARS-CoV-2 Omicron subvariants BA.1 and BA.2 by convalescent and vaccine serum and monoclonal antibodies,2022,10.1016/j.ebiom.2022.104158
"STING agonist-loaded, CD47/PD-L1-targeting nanoparticles potentiate antitumor immunity and radiotherapy for glioblastoma",2023,10.1038/s41467-023-37328-9
Multimodal pooled Perturb-CITE-seq screens in patient models define mechanisms of cancer immune evasion,2021,10.1038/s41588-021-00779-1
Dynamic Observation: Immune-Privileged Microenvironment Limited the Effectiveness of Immunotherapy in an Intraocular Metastasis Mouse Model,2022,10.1159/000524485
Guanylate-Binding Protein 1: An Emerging Target in Inflammation and Cancer,2020,10.3389/fimmu.2019.03139
"Omicron Variant (B.1.1.529): Infectivity, Vaccine Breakthrough, and Antibody Resistance",2022,10.1021/acs.jcim.1c01451
Role of co-expressed APOBEC3F and APOBEC3G in inducing HIV-1 drug resistance,2019,10.1016/j.heliyon.2019.e01498
Controlling Peptide Function by Directed Assembly Formation: Mechanistic Insights Using Multiscale Modeling on an Antimicrobial Peptide-Drug-Membrane System,2021,10.1021/acsomega.1c01114
Membrane transporter dimerization driven by differential lipid solvation energetics of dissociated and associated states,2021,10.7554/eLife.63288
Degradation of antibiotic resistance genes and mobile gene elements in dairy manure anerobic digestion,2021,10.1371/journal.pone.0254836
Unveiling the modulation of Pseudomonas aeruginosa virulence and biofilm formation by selective histone deacetylase 6 inhibitors,2024,10.3389/fmicb.2024.1340585
Efficient selective targeting of Candida CYP51 by oxadiazole derivatives designed from plant cuminaldehyde,2022,10.1039/d2md00196a
Structural chemistry and molecular-level interactome reveals histidine kinase EvgS to subvert both antimicrobial resistance and virulence in Shigella flexneri 2a str. 301,2022,10.1007/s13205-022-03325-w
"Biochemical and Structural Characterization of OXA-405, an OXA-48 Variant with Extended-Spectrum β-Lactamase Activity",2019,10.3390/microorganisms8010024
Systems-Wide Dissection of Organic Acid Assimilation in Pseudomonas aeruginosa Reveals a Novel Path To Underground Metabolism,2022,10.1128/mbio.02541-22
"Staphylococcus aureus Internalization in Osteoblast Cells: Mechanisms, Interactions and Biochemical Processes. What Did We Learn from Experimental Models?",2021,10.3390/pathogens10020239
Antibacterial action and target mechanisms of zinc oxide nanoparticles against bacterial pathogens,2022,10.1038/s41598-022-06657-y
Analyzing the effect of mutations in SARS-CoV2 papain-like protease from Saudi isolates on protein structure and drug-protein binding: Molecular modelling and dynamics studies,2022,10.1016/j.sjbs.2021.09.028
Proteomics and microscopy tools for the study of antimicrobial resistance and germination mechanisms of bacterial spores,2019,10.1016/j.fm.2018.03.006
Traumatic Brain Injury Impairs Systemic Vascular Function Through Disruption of Inward-Rectifier Potassium Channels,2021,10.1093/function/zqab018
Q493K and Q498H substitutions in Spike promote adaptation of SARS-CoV-2 in mice,2021,10.1016/j.ebiom.2021.103381
Deciphering the Coevolutionary Dynamics of L2 β-Lactamases via Deep Learning,2024,10.1021/acs.jcim.4c00189
Microbe Profile: Pseudomonas aeruginosa: opportunistic pathogen and lab rat,2020,10.1099/mic.0.000860
Structure and dynamics of SARS-CoV-2 proofreading exoribonuclease ExoN,2022,10.1073/pnas.2106379119
Dual RNA-seq study of the dynamics of coding and non-coding RNA expression during Clostridioides difficile infection in a mouse model,2024,10.1128/msystems.00863-24
Phospholipid transport to the bacterial outer membrane through an envelope-spanning bridge,2023,10.1101/2023.10.05.561070
Gilteritinib overcomes lorlatinib resistance in ALK-rearranged cancer,2021,10.1038/s41467-021-21396-w
Prediction of ALK mutations mediating ALK-TKIs resistance and drug re-purposing to overcome the resistance,2019,10.1016/j.ebiom.2019.01.019
Metabolomic signatures of intestinal colonization resistance against Campylobacter jejuni in mice,2023,10.3389/fmicb.2023.1331114
Design of a novel multi-epitope vaccine candidate against hepatitis C virus using structural and nonstructural proteins: An immunoinformatics approach,2022,10.1371/journal.pone.0272582
Weibull Modeling of Controlled Drug Release from Ag-PMA Nanosystems,2021,10.3390/polym13172897
Small-angle x-ray and neutron scattering of MexR and its complex with DNA supports a conformational selection binding model,2023,10.1016/j.bpj.2022.11.2949
Docking studies and molecular dynamics simulations of the binding characteristics of waldiomycin and its methyl ester analog to Staphylococcus aureus histidine kinase,2020,10.1371/journal.pone.0234215
"It Takes Two to Make a Thing Go Right: Epistasis, Two-Component Response Systems, and Bacterial Adaptation",2024,10.3390/microorganisms12102000
Genetic diversity of Mycobacterium leprae: Need to move towards genome-wide approaches,2024,10.4103/ijmr.ijmr_2383_22
Environmental modulation of global epistasis in a drug resistance fitness landscape,2023,10.1038/s41467-023-43806-x
Diversification of Colonization Factors in a Multidrug-Resistant Escherichia coli Lineage Evolving under Negative Frequency-Dependent Selection,2019,10.1128/mBio.00644-19
In silico analysis of SARS-CoV-2 spike protein N501Y and N501T mutation effects on human ACE2 binding,2022,10.1016/j.jmgm.2022.108260
Epigenetic reprogramming of host and viral genes by Human Cytomegalovirus infection in Kasumi-3 myeloid progenitor cells at early times post-infection,2021,10.1128/JVI.00183-21
"COVID-19 Disease Map, building a computational repository of SARS-CoV-2 virus-host interaction mechanisms",2020,10.1038/s41597-020-0477-8
Impact of heavy alcohol consumption on cortical bone mechanical properties in male rhesus macaques,2024,10.1016/j.bone.2024.117041
smFRET Probing Reveals Substrate-Dependent Conformational Dynamics of E. coli Multidrug MdfA,2019,10.1016/j.bpj.2019.04.034
Functional Characterisation of Bile Metagenome: Study of Metagenomic Dark Matter,2021,10.3390/microorganisms9112201
Revisiting the role of mesenchymal stem cells in tuberculosis and other infectious diseases,2023,10.1038/s41423-023-01028-7
Study on silver ions binding to β-lactoglobulin,2022,10.1016/j.bpc.2022.106897
MxB Restricts HIV-1 by Targeting the Tri-hexamer Interface of the Viral Capsid,2019,10.1016/j.str.2019.04.015
Ancistrocladus tectorius Extract Inhibits Obesity by Promoting Thermogenesis and Mitochondrial Dynamics in High-Fat Diet-Fed Mice,2024,10.3390/ijms25073743
Escherichia coli DNA replication: the old model organism still holds many surprises,2024,10.1093/femsre/fuae018
Estimating mutation rates under heterogeneous stress responses,2024,10.1371/journal.pcbi.1012146
Leishmanicidal Potential of Hardwickiic Acid Isolated From Croton sylvaticus,2020,10.3389/fphar.2020.00753
A Genome-Wide Knockout Screen in Human Macrophages Identified Host Factors Modulating Salmonella Infection,2019,10.1128/mBio.02169-19
The Role of Regulatory Mechanisms and Environmental Parameters in Staphylococcal Food Poisoning and Resulting Challenges to Risk Assessment,2019,10.3389/fmicb.2019.01307
Dual RNAseq highlights the kinetics of skin microbiome and fish host responsiveness to bacterial infection,2021,10.1186/s42523-021-00097-1
AMaLa: Analysis of Directed Evolution Experiments via Annealed Mutational Approximated Landscape,2021,10.3390/ijms222010908
Mechanism of surfactant interactions with feline coronavirus: A physical chemistry perspective,2024,10.1016/j.jcis.2024.02.088
Pharmacokinetic and Pharmacodynamic Integration and Resistance Analysis of Tilmicosin Against Mycoplasma gallisepticum in an In Vitro Dynamic Model,2019,10.3389/fphar.2019.00670
CaHsfA1d Improves Plant Thermotolerance via Regulating the Expression of Stress- and Antioxidant-Related Genes,2020,10.3390/ijms21218374
Insights into the Binding Mode of Lipid A to the Anti-lipopolysaccharide Factor ALFPm3 from Penaeus monodon: An In Silico Study through MD Simulations,2023,10.1021/acs.jcim.3c00173
Step-Specific Adaptation and Trade-Off over the Course of an Infection by GASP Mutation Small Colony Variants,2021,10.1128/mBio.01399-20
Structure-Function Relationships in the Human P-Glycoprotein (ABCB1): Insights from Molecular Dynamics Simulations,2021,10.3390/ijms23010362
Evolved bacterial resistance to the chemotherapy gemcitabine modulates its efficacy in co-cultured cancer cells,2023,10.7554/eLife.83140
Computational exploration of Picrasma quassioides compounds as CviR-mediated quorum sensing inhibitors against Chromobacterium violaceum,2024,10.3389/fchem.2024.1286675
Identification of a Family of Glycoside Derivatives Biologically Active against Acinetobacter baumannii and Other MDR Bacteria Using a QSPR Model,2023,10.3390/ph16020250
Molecular and Structural Aspects of Clinically Relevant Mutations of SARS-CoV-2 RNA-Dependent RNA Polymerase in Remdesivir-Treated Patients,2023,10.3390/ph16081143
Modeling the emergence of viral resistance for SARS-CoV-2 during treatment with an anti-spike monoclonal antibody,2024,10.1371/journal.ppat.1011680
The dynamic transcriptome during maturation of biofilms formed by methicillin-resistant Staphylococcus aureus,2022,10.3389/fmicb.2022.882346
"One Health drivers of antibacterial resistance: Quantifying the relative impacts of human, animal and environmental use and transmission",2021,10.1016/j.onehlt.2021.100220
Virtual Screening and In Vitro Experimental Verification of LuxS Inhibitors for Escherichia coli O157:H7,2023,10.1128/spectrum.03502-22
Quinolinecarboxamides Inhibit the Replication of the Bovine Viral Diarrhea Virus by Targeting a Hot Spot for the Inhibition of Pestivirus Replication in the RNA-Dependent RNA Polymerase,2020,10.3390/molecules25061283
Oxidation resistance 1 prevents genome instability through maintenance of G2/M arrest in gamma-ray-irradiated cells,2020,10.1093/jrr/rrz080
An integrative systems biology approach to overcome venetoclax resistance in acute myeloid leukemia,2022,10.1371/journal.pcbi.1010439
"Cooperative Changes in Solvent Exposure Identify Cryptic Pockets, Switches, and Allosteric Coupling",2019,10.1016/j.bpj.2018.11.3144
An integrated strain-level analytic pipeline utilizing longitudinal metagenomic data,2024,10.1128/spectrum.01431-24
"Functional Degeneracy in Paracoccus denitrificans Pd1222 Is Coordinated via RamB, Which Links Expression of the Glyoxylate Cycle to Activity of the Ethylmalonyl-CoA Pathway",2023,10.1128/aem.00238-23
Structure and dynamics of SARS-CoV-2 proofreading exoribonuclease ExoN,2022,10.1073/pnas.2106379119
A de novo approach to inferring within-host fitness effects during untreated HIV-1 infection,2020,10.1371/journal.ppat.1008171
Unraveling the seasonal epidemiology of pneumococcus,2019,10.1073/pnas.1812388116
Deriving mechanism-based pharmacodynamic models by reducing quantitative systems pharmacology models: An application to warfarin,2023,10.1002/psp4.12903
ASB3 expression aggravates inflammatory bowel disease by targeting TRAF6 protein stability and affecting the intestinal microbiota,2024,10.1128/mbio.02043-24
The Role of Hydrophobic Nodes in the Dynamics of Class A β-Lactamases,2021,10.3389/fmicb.2021.720991
On the function of TRAP substrate-binding proteins: Conformational variation of the sialic acid binding protein SiaP,2024,10.1016/j.jbc.2024.107851
Repurposed floxacins targeting RSK4 prevent chemoresistance and metastasis in lung and bladder cancer,2021,10.1126/scitranslmed.aba4627
"Plasma, brain and spinal cord concentrations of caffeine are reduced in the SOD1(G93A) mouse model of amyotrophic lateral sclerosis following oral administration",2024,10.1016/j.ejpb.2024.114434
Dehydroepiandrosterone Sulfate (DHEAS) Is an Endogenous Kv7 Channel Modulator That Reduces Kv7/M-Current Suppression and Inflammatory Pain,2023,10.1523/JNEUROSCI.2307-22.2023
Honokiol ameliorates cisplatin-induced acute kidney injury via inhibition of mitochondrial fission,2022,10.1111/bph.15837
A novel bivalent chromatin associates with rapid induction of camalexin biosynthesis genes in response to a pathogen signal in Arabidopsis,2021,10.7554/eLife.69508
The Quest to Quantify Selective and Synergistic Effects of Plasma for Cancer Treatment: Insights from Mathematical Modeling,2021,10.3390/ijms22095033
Stable integration of the Mrx1-roGFP2 biosensor to monitor dynamic changes of the mycothiol redox potential in Corynebacterium glutamicum,2019,10.1016/j.redox.2018.11.012
Dissecting peak broadening in chromatography columns under non-binding conditions,2019,10.1016/j.chroma.2019.03.065
Comparative analysis of stress-induced calcium signals in the crop species barley and the model plant Arabidopsis thaliana,2022,10.1186/s12870-022-03820-5
A quantitative modeling framework to understand the physiology of the hypothalamic-pituitary-adrenal axis and interaction with cortisol replacement therapy,2024,10.1007/s10928-024-09934-7
Diversity of symptom phenotypes in SARS-CoV-2 community infections observed in multiple large datasets,2023,10.1038/s41598-023-47488-9
SBML Level 3: an extensible format for the exchange and reuse of biological models,2020,10.15252/msb.20199110
COVID-19 testing and reporting behaviours in England across different sociodemographic groups: a population-based study using testing data and data from community prevalence surveillance surveys,2024,10.1016/S2589-7500(24)00169-9
The Scottish Medical Imaging Archive: 57.3 Million Radiology Studies Linked to Their Medical Records,2024,10.1148/ryai.220266
