title,year,doi,source,article_key
Rapid evolution helps bacteria to pick up a plasmid,2023,10.1073/pnas.2304474120,Scopus,10.1073/pnas.2304474120
Recent advances in the adsorption of ofloxacin from aqueous media,2023,10.1016/j.jiec.2023.07.049,Scopus,10.1016/j.jiec.2023.07.049
Reduced bacterial resistance antibiotics with improved microbiota tolerance in human intestinal: Molecular design and mechanism analysis,2023,10.1016/j.jhazmat.2023.132368,Scopus,10.1016/j.jhazmat.2023.132368
Reduction of mobile genetic elements determines the removal of antibiotic resistance genes during pig manure composting after thermal pretreatment,2023,10.1016/j.biortech.2023.129672,Scopus,10.1016/j.biortech.2023.129672
Regulatory strategies for inhibiting horizontal gene transfer of ARGs in paddy and dryland soil through computer-based methods,2023,10.1016/j.scitotenv.2022.159096,Scopus,10.1016/j.scitotenv.2022.159096
Residue Lys219 of CpxR is critical in the regulation of the antibiotic resistance of Escherichia coli,2023,10.1093/jac/dkad171,Scopus,10.1093/jac/dkad171
Ribavirin inhibits the replication of infectious bursal disease virus predominantly through depletion of cellular guanosine pool,2023,10.3389/fvets.2023.1192583,Scopus,10.3389/fvets.2023.1192583
Role of Berberine as a Potential Efflux Pump Inhibitor against MdfA from Escherichia coli: In Vitro and In Silico Studies,2023,10.1128/spectrum.03324-22,Scopus,10.1128/spectrum.03324-22
Role of hinge motion and ATP dynamics in factors for inversion stimulation FIS protein deduced while targeting drug resistant Orientia tsutsugamushi,2023,10.1016/j.jmgm.2023.108425,Scopus,10.1016/j.jmgm.2023.108425
"Rutin from Begonia roxburghii modulates iNOS and Sep A activity in treatment of Shigella flexneri induced diarrhoea in rats: An in vitro, in vivo and computational analysis",2023,10.1016/j.micpath.2023.106380,Scopus,10.1016/j.micpath.2023.106380
"SARS-CoV-2 3CLpro mutations selected in a VSV-based system confer resistance to nirmatrelvir, ensitrelvir, and GC376",2023,10.1126/scitranslmed.abq7360,Scopus,10.1126/scitranslmed.abq7360
Seasonal dynamics of the microbiome-host response to pharmaceuticals and pesticides in Mytilus galloprovincialis farmed in the Northwestern Adriatic Sea,2023,10.1016/j.scitotenv.2023.163948,Scopus,10.1016/j.scitotenv.2023.163948
ShlA toxin of Serratia induces P2Y2- and α5β1-dependent autophagy and bacterial clearance from host cells,2023,10.1016/j.jbc.2023.105119,Scopus,10.1016/j.jbc.2023.105119
SNRPD1 conveys prognostic value on breast cancer survival and is required for anthracycline sensitivity,2023,10.1186/s12885-023-10860-z,Scopus,10.1186/s12885-023-10860-z
Solving polymicrobial puzzles: evolutionary dynamics and future directions,2023,10.3389/fcimb.2023.1295063,Scopus,10.3389/fcimb.2023.1295063
"Spatial diarrheal disease risks and antibiogram diversity of diarrheagenic Escherichia coli in selected access points of the Buffalo River, South Africa",2023,10.1371/journal.pone.0288809,Scopus,10.1371/journal.pone.0288809
"Spatio-temporal distribution and dynamics of antibiotic resistance genes in a water-diversion lake, China",2023,10.1016/j.jenvman.2023.119232,Scopus,10.1016/j.jenvman.2023.119232
Structural Insight Into Interaction Between Imipenem and Metal β-Lactamase SMB-1 by Spectroscopic Analysis and Molecular Docking,2023,10.3964/j.issn.1000-0593(2023)07-2287-07,Scopus,10.3964/j.issn.1000-0593(2023)07-2287-07
Structure and function of prodrug-activating peptidases,2023,10.1016/j.biochi.2022.07.019,Scopus,10.1016/j.biochi.2022.07.019
Structure elucidation study of aminoglycoside phosphotransferase from B. cereus sensu lato: a comprehensive outlook for drug discovery,2023,10.1007/s11224-022-02040-9,Scopus,10.1007/s11224-022-02040-9
"Structure-based drug design, molecular dynamics simulation, ADMET, and quantum chemical studies of some thiazolinones targeting influenza neuraminidase",2023,10.1080/07391102.2023.2208225,Scopus,10.1080/07391102.2023.2208225
Surveying membrane landscapes: a new look at the bacterial cell surface,2023,10.1038/s41579-023-00862-w,Scopus,10.1038/s41579-023-00862-w
Targeted IS-element sequencing uncovers transposition dynamics during selective pressure in enterococci,2023,10.1371/journal.ppat.1011424,Scopus,10.1371/journal.ppat.1011424
Targeting Essential Hypothetical Proteins of Pseudomonas aeruginosa PAO1 for Mining of Novel Therapeutics: An in Silico Approach,2023,10.1155/2023/1787485,Scopus,10.1155/2023/1787485
Targeting Shikimate Kinase Pathway of Acinetobacter baumannii: A Structure-Based Computational Approach to Identify Antibacterial Compounds,2023,10.1155/2023/6360187,Scopus,10.1155/2023/6360187
Targeting Siderophore-Mediated Iron Uptake in M. abscessus: A New Strategy to Limit the Virulence of Non-Tuberculous Mycobacteria,2023,10.3390/pharmaceutics15020502,Scopus,10.3390/pharmaceutics15020502
Teleost Piscidins—In Silico Perspective of Natural Peptide Antibiotics from Marine Sources,2023,10.3390/antibiotics12050855,Scopus,10.3390/antibiotics12050855
Temporal dynamic of antibiotic resistance genes in the Zaohe-Weihe hyporheic zone: driven by oxygen and bacterial community,2023,10.1007/s10646-022-02616-5,Scopus,10.1007/s10646-022-02616-5
Temporal transcriptome reveals that circadian clock is involved in the dynamic regulation of immune response to bacterial infection in Bombyx mori,2023,10.1111/1744-7917.13043,Scopus,10.1111/1744-7917.13043
The activity and mechanism of vidofludimus as a potent enzyme inhibitor against NDM-1-positive E. coli,2023,10.1016/j.ejmech.2023.115225,Scopus,10.1016/j.ejmech.2023.115225
The Biofilm Regulatory Network from Bacillus subtilis: A Structure-Function Analysis,2023,10.1016/j.jmb.2022.167923,Scopus,10.1016/j.jmb.2022.167923
The comorbidity of depression and neurocognitive disorder in persons with HIV infection: call for investigation and treatment,2023,10.3389/fncel.2023.1130938,Scopus,10.3389/fncel.2023.1130938
The development of thymol-isatin hybrids as broad-spectrum antibacterial agents with potent anti-MRSA activity,2023,10.1039/d3md00580a,Scopus,10.1039/d3md00580a
The diurnal fluctuation of colonic antibiotic resistome is correlated with nutrient substrates in a pig model,2023,10.1016/j.scitotenv.2023.164692,Scopus,10.1016/j.scitotenv.2023.164692
The fitness cost of horizontally transferred and mutational antimicrobial resistance in Escherichia coli,2023,10.3389/fmicb.2023.1186920,Scopus,10.3389/fmicb.2023.1186920
The GGDEF protein Dgc2 suppresses both motility and biofilm formation in the filamentous cyanobacterium Leptolyngbya boryana,2023,10.1128/spectrum.04837-22,Scopus,10.1128/spectrum.04837-22
The Impacts and Changes Related to the Cancer Drug Resistance Mechanism,2023,10.2174/0113892002266408231207150547,Scopus,10.2174/0113892002266408231207150547
The mechanism of nanozyme activity of ZnO–Co3O4−v: Oxygen vacancy dynamic change and bilayer electron transfer pathway for wound healing and virtual reality revealing,2023,10.1016/j.jcis.2023.06.140,Scopus,10.1016/j.jcis.2023.06.140
Thiocillin contributes to the ecological fitness of Bacillus cereus ATCC 14579 during interspecies interactions with Myxococcus xanthus,2023,10.3389/fmicb.2023.1295262,Scopus,10.3389/fmicb.2023.1295262
Thymol-Decorated Gold Nanoparticles for Curing Clinical Infections Caused by Bacteria Resistant to Last-Resort Antibiotics,2023,10.1128/msphere.00549-22,Scopus,10.1128/msphere.00549-22
Tracking soil resistance and virulence genes in rice-crayfish co-culture systems across China,2023,10.1016/j.envint.2023.107789,Scopus,10.1016/j.envint.2023.107789
Tripartite efflux pumps of the RND superfamily: what did we learn from computational studies?,2023,10.1099/mic.0.001307,Scopus,10.1099/mic.0.001307
Tuning the aggregation behavior of human insulin in the presence of luteolin: An in vitro and in silico approach,2023,10.1016/j.ijbiomac.2023.124219,Scopus,10.1016/j.ijbiomac.2023.124219
Two-Tailed Dynamic Covalent Amphiphile Combats Bacterial Biofilms,2023,10.1002/adma.202301623,Scopus,10.1002/adma.202301623
Type IV Pilus-Mediated Inhibition of Acinetobacter baumannii Biofilm Formation by Phenothiazine Compounds,2023,10.1128/spectrum.01023-23,Scopus,10.1128/spectrum.01023-23
Uncovering quorum sensing and quenching structural properties: a systems biology approach,2023,,Scopus,uncovering quorum sensing and quenching structural properties a systems biology approach_2023
Unraveling antibiotic resistomes associated with bacterial and viral communities in intertidal mudflat aquaculture area,2023,10.1016/j.jhazmat.2023.132087,Scopus,10.1016/j.jhazmat.2023.132087
Unraveling the interplay between antibiotic resistance genes and microbial communities in water and sediments of the intensive tidal flat aquaculture,2023,10.1016/j.envpol.2023.122734,Scopus,10.1016/j.envpol.2023.122734
Unraveling the mechanisms of Cefoxitin resistance in methicillin-resistant Staphylococcus aureus (MRSA): structural and molecular simulation-based insights,2023,10.1080/07391102.2023.2262591,Scopus,10.1080/07391102.2023.2262591
Uptake of environmental DNA in Bacillus subtilis occurs all over the cell surface through a dynamic pilus structure,2023,10.1371/journal.pgen.1010696,Scopus,10.1371/journal.pgen.1010696
Virtually screened novel sulfathiazole derivatives as a potential drug candidate for methicillin-resistant Staphylococcus aureus and multidrug-resistant tuberculosis,2023,10.1080/07391102.2022.2079002,Scopus,10.1080/07391102.2022.2079002
Zwitterion-conjugated Topological Glycomimics for Dual-Blocking Effects to Eradicate Biofilm Infection,2023,10.1002/adtp.202300217,Scopus,10.1002/adtp.202300217
"  In silico structural and mechanical insights into bedaquiline resistance associated with high-grade non-synonymous mutations in atpE, mmpR5, and pepQ",2024,10.1080/07391102.2023.2259486,Scopus,10.1080/07391102.2023.2259486
A comprehensive computer-based assessment of Deacetylnomilin as an inhibitor for antibiotic-resistant genes identified from the whole genome sequence of the multidrug-resistant Enterobacter cloacae isolate 1382,2024,10.1007/s11030-024-11077-3,Scopus,10.1007/s11030-024-11077-3
A comprehensive study of SARS-CoV-2 mfigain protease (Mpro) inhibitor-resistant mutants selected in a VSV-based system,2024,10.1371/journal.ppat.1012522,Scopus,10.1371/journal.ppat.1012522
A Comprehensive Study to Unleash the Putative Inhibitors of Serotype2 of Dengue Virus: Insights from an In Silico Structure-Based Drug Discovery,2024,10.1007/s12033-022-00582-1,Scopus,10.1007/s12033-022-00582-1
A low-barrier proton shared between two aspartates acts as a conformational switch that changes the substrate specificity of the β-lactamase BlaC,2024,10.1016/j.ijbiomac.2024.134665,Scopus,10.1016/j.ijbiomac.2024.134665
A molecular overview of the polymyxin-LPS interaction in the context of its mode of action and resistance development,2024,10.1016/j.micres.2024.127679,Scopus,10.1016/j.micres.2024.127679
A Nanocomposite Dynamic Covalent Cross-Linked Hydrogel Loaded with Fusidic Acid for Treating Antibiotic-Resistant Infected Wounds,2024,10.1021/acsabm.3c01293,Scopus,10.1021/acsabm.3c01293
A new class of capsid-targeting inhibitors that specifically block HIV-1 nuclear import,2024,10.1038/s44321-024-00143-w,Scopus,10.1038/s44321-024-00143-w
A novel compound to overcome influenza drug resistance in endonuclease inhibitors,2024,10.1007/s11030-023-10659-x,Scopus,10.1007/s11030-023-10659-x
A rationally designed antimicrobial peptide from structural and functional insights of Clostridioides difficile translation initiation factor 1,2024,10.1128/spectrum.02773-23,Scopus,10.1128/spectrum.02773-23
"A review of microbial responses to biochar addition in anaerobic digestion system: Community, cellular and genetic level findings",2024,10.1016/j.biortech.2023.129929,Scopus,10.1016/j.biortech.2023.129929
A stochastic programming approach to the antibiotics time machine problem,2024,10.1016/j.mbs.2024.109191,Scopus,10.1016/j.mbs.2024.109191
Acquired amphotericin B resistance leads to fitness trade-offs that can be mitigated by compensatory evolution in Candida auris,2024,10.1038/s41564-024-01854-z,Scopus,10.1038/s41564-024-01854-z
Alterations in Ileal Microbiota and Fecal Metabolite Profiles of Chickens with Immunity to Eimeria mitis,2024,10.3390/ani14233515,Scopus,10.3390/ani14233515
Amoxicillin and penicillin G dosing in pediatric community-acquired pneumococcal pneumonia in the era of conjugate pneumococcal vaccines,2024,10.1002/phar.2756,Scopus,10.1002/phar.2756
"Amoxicillin removal from water by adsorption on activated carbon of mineral sources: discussion of experimental data, mechanisms and modeling",2024,10.1080/09593330.2022.2148571,Scopus,10.1080/09593330.2022.2148571
An additional proofreader contributes to DNA replication fidelity in mycobacteria,2024,10.1073/pnas.2322938121,Scopus,10.1073/pnas.2322938121
An expanded transcriptome atlas for Bacteroides thetaiotaomicron reveals a small RNA that modulates tetracycline sensitivity,2024,10.1038/s41564-024-01642-9,Scopus,10.1038/s41564-024-01642-9
An Immunoinformatic Approach to Designing a Multi-epitope Vaccine against Helicobacter pylori with the VacA Toxin and BabA Adhesion,2024,10.2174/0115701646302487240524103934,Scopus,10.2174/0115701646302487240524103934
Analysing the impact of eriosematin E from Eriosema chinense Vogel. against different diarrhoeagenic pathovars of Escherichia coli using in silico and in vitro approach,2024,10.1080/07391102.2023.2246570,Scopus,10.1080/07391102.2023.2246570
Analysis of clinical Candida parapsilosis isolates reveals copy number variation in key fluconazoleresistance genes,2024,10.1128/aac.01619-23,Scopus,10.1128/aac.01619-23
Antimicrobial activity of Geranyl acetate against cell wall synthesis proteins of P. aeruginosa and S. aureus using molecular docking and simulation,2024,10.1080/07391102.2023.2212060,Scopus,10.1080/07391102.2023.2212060
Antimicrobial peptide DvAMP combats carbapenem-resistant Acinetobacter baumannii infection,2024,10.1016/j.ijantimicag.2024.107106,Scopus,10.1016/j.ijantimicag.2024.107106
ANTIVIRAL ACTIVITY OF LOW-MOLECULAR-WEIGHT FLUORINATED COMPOUNDS AGAINST INFLUENZA A (H1N1) VIRUS,2024,10.15407/microbiolj86.02.051,Scopus,10.15407/microbiolj86.02.051
"Application of UV LEDs to inactivate antibiotic resistant bacteria: Kinetics, efficiencies, and reactivations",2024,10.1016/j.scitotenv.2024.173075,Scopus,10.1016/j.scitotenv.2024.173075
Arginine catabolism is essential to polymyxin dependence in Acinetobacter baumannii,2024,10.1016/j.celrep.2024.114410,Scopus,10.1016/j.celrep.2024.114410
Bacillus species are core microbiota of resistant maize cultivars that induce host metabolic defense against corn stalk rot,2024,10.1186/s40168-024-01887-w,Scopus,10.1186/s40168-024-01887-w
Bacterial community and antibiotic resistance genes assembly processes were shaped by different mechanisms in the deep-sea basins of the Western Pacific Ocean,2024,10.1016/j.envpol.2024.125214,Scopus,10.1016/j.envpol.2024.125214
Bacterial outer membrane vesicles increase polymyxin resistance in Pseudomonas aeruginosa while inhibiting its quorum sensing,2024,10.1016/j.jhazmat.2024.135588,Scopus,10.1016/j.jhazmat.2024.135588
"Batzelladine D, a Marine Natural Product, Reverses the Fluconazole Resistance Phenotype Mediated by Transmembrane Transporters in Candida albicans and Interferes with Its Biofilm: An In Vitro and In Silico Study",2024,10.3390/md22110502,Scopus,10.3390/md22110502
Bioinformatic methods for the design of antimicrobial peptides,2024,10.1016/B978-0-443-15393-8.00001-4,Scopus,10.1016/b978-0-443-15393-8.00001-4
Bioisosteric modification of Linezolid identified the potential M. tuberculosis protein synthesis inhibitors to overcome the myelosuppression and serotonergic toxicity associated with Linezolid in the treatment of the multi-drug resistance tuberculosis (MDR-TB),2024,10.1080/07391102.2023.2203254,Scopus,10.1080/07391102.2023.2203254
Bioisosteric replacement strategy leads to novel DNA gyrase B inhibitors with improved potencies and properties,2024,10.1016/j.bioorg.2024.107314,Scopus,10.1016/j.bioorg.2024.107314
Cancer drug-tolerant persister cells: from biological questions to clinical opportunities,2024,10.1038/s41568-024-00737-z,Scopus,10.1038/s41568-024-00737-z
Cationic Biocides Tend to Embed into the Inner Layer of the Model Outer Membrane Vesicles of Gram-negative Bacteria: Computational Insights,2024,10.17537/2024.19.261,Scopus,10.17537/2024.19.261
Characterisation of cefiderocol-resistant spontaneous mutant variants of Klebsiella pneumoniae-producing NDM-5 with a single mutation in cirA,2024,10.1016/j.ijantimicag.2024.107131,Scopus,10.1016/j.ijantimicag.2024.107131
"Characterising HIV-1 transmission in Victoria, Australia: a molecular epidemiological study",2024,10.1016/j.lanwpc.2024.101103,Scopus,10.1016/j.lanwpc.2024.101103
Characterization and bioinformatic analysis of a new chimeric endolysin against MRSA with great stability,2024,10.1186/s13568-024-01812-2,Scopus,10.1186/s13568-024-01812-2
Chitosan-based films filled with nanoencapsulated essential oil: Physical-chemical characterization and enhanced wound healing activity,2024,10.1016/j.ijbiomac.2023.129049,Scopus,10.1016/j.ijbiomac.2023.129049
Chitosan-based hydrogel beads with molecularly imprinted receptors on halloysite nanotubes for tetracycline separation in water and soil,2024,10.1016/j.envres.2024.119924,Scopus,10.1016/j.envres.2024.119924
Citrus-derived flavanones as neuraminidase inhibitors: In vitro and in silico study,2024,10.1016/j.ejmech.2024.116758,Scopus,10.1016/j.ejmech.2024.116758
"Cm-p5, a molluscan-derived antifungal peptide exerts its activity by a membrane surface covering in a non-penetrating mode",2024,10.1016/j.peptides.2024.171313,Scopus,10.1016/j.peptides.2024.171313
"Comparative analysis of SilA-laccase mediated degradation of ciprofloxacin, norfloxacin and ofloxacin and interpretation of the possible catalytic mechanism",2024,10.1080/07391102.2023.2197074,Scopus,10.1080/07391102.2023.2197074
Comprehensive Review on the Virulence Factors and Therapeutic Strategies with the Aid of Artificial Intelligence against Mucormycosis,2024,10.1021/acsinfecdis.4c00082,Scopus,10.1021/acsinfecdis.4c00082
Computational analysis of spike protein of SARS-CoV-2 (Omicron variant) for development of peptide-based therapeutics and diagnostics,2024,10.1080/07391102.2023.2239932,Scopus,10.1080/07391102.2023.2239932
Computational and Biophysical Approaches to Identify Cell Wall-Associated Modulators in Salmonella enterica serovar Typhi,2024,10.1007/978-1-0716-3491-2_4,Scopus,10.1007/978-1-0716-3491-2_4
Computational and in vitro analyses of the antibacterial effect of the ethanolic extract of Pluchea indica L. leaves,2024,10.3892/br.2024.1825,Scopus,10.3892/br.2024.1825
Computational evaluation of efflux pump homologues and lignans as potent inhibitors against multidrug-resistant Salmonella typhi,2024,10.1371/journal.pone.0303285,Scopus,10.1371/journal.pone.0303285
Computational Exploration of Berberis lycium Royle: A Hidden Treasure Trove for Antiviral Development,2024,10.1177/11779322241264144,Scopus,10.1177/11779322241264144
Computational Insight into the Mechanism of Action of DNA Gyrase Inhibitors,2024,10.2174/1573409919666230419094700,Scopus,10.2174/1573409919666230419094700
Computational peptide engineering approach for selection of the new C05 antibody-driven peptide with potency to blocking influenza a virus attachment,2024,10.1080/07391102.2023.2241554,Scopus,10.1080/07391102.2023.2241554
Computational study on Schiff base derived salicylaldehyde and furfuraldehyde derivatives as potent anti-tubercular agents: prospect to dihydropteroate synthase inhibitors,2024,10.1080/07391102.2023.2217918,Scopus,10.1080/07391102.2023.2217918
Computational systems and network biology perspective: Understanding Klebsiella pneumoniae infection mechanisms,2024,10.1016/j.microb.2024.100175,Scopus,10.1016/j.microb.2024.100175
Concentration-resistance relationship and PK/PD evaluation of danofloxacin against emergence of resistant Pasteurella multocida in an in vitro dynamic model,2024,10.1093/jambio/lxae154,Scopus,10.1093/jambio/lxae154
Conformational ensembles in Klebsiella pneumoniae FimH impact uropathogenesis,2024,10.1073/pnas.2409655121,Scopus,10.1073/pnas.2409655121
Conjugative transfer of the IncN plasmid pKM101 is mediated by dynamic interactions between the TraK accessory factor and TraI relaxase,2024,10.1002/1873-3468.15011,Scopus,10.1002/1873-3468.15011
CRISPR-AMRtracker: A novel toolkit to monitor the antimicrobial resistance gene transfer in fecal microbiota,2024,10.1016/j.drup.2024.101142,Scopus,10.1016/j.drup.2024.101142
Cryo-EM structures of a mycobacterial ABC transporter that mediates rifampicin resistance,2024,10.1073/pnas.2403421121,Scopus,10.1073/pnas.2403421121
Cryo-EM Structures Reveal the Unique Binding Modes of Metyltetraprole in Yeast and Porcine Cytochrome bc1 Complex Enabling Rational Design of Inhibitors,2024,10.1021/jacs.4c12595,Scopus,10.1021/jacs.4c12595
ctDNA Dynamics and Mechanisms of Acquired Resistance in Patients Treated with Osimertinib with or without Bevacizumab from the Randomized Phase II ETOP-BOOSTER Trial,2024,10.1158/1078-0432.CCR-24-0932,Scopus,10.1158/1078-0432.ccr-24-0932
Cyanobacteria mediate the dissemination of bacterial antibiotic resistance through conjugal transfer,2024,10.1016/j.envpol.2024.124592,Scopus,10.1016/j.envpol.2024.124592
Cyanobacterial compound Tolyporphine K as an inhibitor of Apo-PBP (penicillin-binding protein) in A. baumannii and its ADME assessment,2024,10.1080/07391102.2023.2218930,Scopus,10.1080/07391102.2023.2218930
Deciphering the Potential Therapeutic Effects of Hydnocarpus wightianus Seed Extracts using in vitro and in silico approaches,2024,10.1016/j.micpath.2024.106798,Scopus,10.1016/j.micpath.2024.106798
Decoding the Structure–Function Relationship of the Muramidase Domain in E. coli O157.H7 Bacteriophage Endolysin: A Potential Building Block for Chimeric Enzybiotics,2024,10.1007/s10930-024-10195-z,Scopus,10.1007/s10930-024-10195-z
Designing potential lead compounds targeting aminoglycoside N (6′)-acetyltransferase in Serratia marcescens: A drug discovery strategy,2024,10.1016/j.ijbiomac.2024.136976,Scopus,10.1016/j.ijbiomac.2024.136976
"Determining the spatiotemporal variation, sources, and ecological processes of antibiotic resistance genes in a typical lake of the middle reaches of the Yangtze River",2024,10.1016/j.scitotenv.2023.167779,Scopus,10.1016/j.scitotenv.2023.167779
DEVELOPMENT OF APPROACHES TO MOLECULAR MODELING OF THE INTERACTION OF BIOLOGICALLY ACTIVE COMPONENTS OF HUMIC SUBSTANCES WITH BETA-LACTAMASES ON THE EXAMPLE OF HUMIC-LIKE LOW-MOLECULAR WEIGHT ANALOGUES,2024,10.14258/jcprm.20240213955,Scopus,10.14258/jcprm.20240213955
"Development of Membrane-Targeting Fluorescent 2-Phenyl-1H-phenanthro[9,10-d]imidazole-Antimicrobial Peptide Mimic Conjugates against Methicillin-Resistant Staphylococcus aureus",2024,10.1021/acs.jmedchem.4c00436,Scopus,10.1021/acs.jmedchem.4c00436
Development of α-Helical Antimicrobial Peptides with Imperfect Amphipathicity for Superior Activity and Selectivity,2024,10.1021/acs.jmedchem.4c01855,Scopus,10.1021/acs.jmedchem.4c01855
Diet influencescommunity dynamics following vaginal group B streptococcus colonization,2024,10.1128/spectrum.03623-23,Scopus,10.1128/spectrum.03623-23
Discovery of novel Thymol-TPP antibiotics that eradicate MRSA persisters,2024,10.1016/j.ejmech.2024.116381,Scopus,10.1016/j.ejmech.2024.116381
Discovery of potent inhibitors targeting Glutathione S-transferase of Wuchereria bancrofti: a step toward the development of effective anti-filariasis drugs,2024,10.1007/s11030-023-10617-7,Scopus,10.1007/s11030-023-10617-7
Discovery of Salifungin as a Repurposed Antibiotic against Methicillin-Resistant Staphylococcus aureus with Limited Resistance Development,2024,10.1021/acsinfecdis.3c00611,Scopus,10.1021/acsinfecdis.3c00611
Dissecting Allosteric Mutations for Antibiotic Resistance by Time-Dependent Linear Response Theory,2024,10.1021/acs.jctc.4c00446,Scopus,10.1021/acs.jctc.4c00446
Distinct species turnover patterns shaped the richness of antibiotic resistance genes on eight different microplastic polymers,2024,10.1016/j.envres.2024.119562,Scopus,10.1016/j.envres.2024.119562
Distinguishing Inducible and Non-Inducible Resistance to Colistin in Pseudomonas aeruginosa by Quantitative and Systems Pharmacology Modeling at Low and Standard Inocula,2024,10.1016/j.xphs.2023.10.029,Scopus,10.1016/j.xphs.2023.10.029
Distribution of tetracyclines and sulfonamides resistance genes around a smallholder pig farm: Modeling and attribution,2024,10.1016/j.scitotenv.2024.176618,Scopus,10.1016/j.scitotenv.2024.176618
Diverse plasmid systems and their ecology across human gut metagenomes revealed by PlasX and MobMess,2024,10.1038/s41564-024-01610-3,Scopus,10.1038/s41564-024-01610-3
Diversity and host interaction of the gut microbiota in specific pathogen-free pigs,2024,10.3389/fmicb.2024.1402807,Scopus,10.3389/fmicb.2024.1402807
Diversity and potential functional role of phyllosphere-associated actinomycetota isolated from cupuassu (Theobroma grandiflorum) leaves: implications for ecosystem dynamics and plant defense strategies,2024,10.1007/s00438-024-02162-1,Scopus,10.1007/s00438-024-02162-1
DNA nanotube-carrying antimicrobial peptide confers improved anti-infective therapy,2024,10.1016/j.nantod.2024.102508,Scopus,10.1016/j.nantod.2024.102508
dsAMP and dsAMPGAN: Deep Learning Networks for Antimicrobial Peptides Recognition and Generation,2024,10.3390/antibiotics13100948,Scopus,10.3390/antibiotics13100948
Duplicated antibiotic resistance genes reveal ongoing selection and horizontal gene transfer in bacteria,2024,10.1038/s41467-024-45638-9,Scopus,10.1038/s41467-024-45638-9
Dynamic analysis of HCV infection and drug resistance using an age-structured multiscale model,2024,10.1142/S1793524524500797,Scopus,10.1142/s1793524524500797
Dynamic evolution of Achromobacter xylosoxydans in a patient with leukemia receiving antibiotic treatment,2024,10.1016/j.ijantimicag.2024.107218,Scopus,10.1016/j.ijantimicag.2024.107218
Dynamics of antibiotic resistance genes in the sediments of a water-diversion lake and its human exposure risk behaviour,2024,10.1016/j.scitotenv.2024.172563,Scopus,10.1016/j.scitotenv.2024.172563
EDTA enables to alleviate impacts of metal ions on conjugative transfer of antibiotic resistance genes,2024,10.1016/j.watres.2024.121659,Scopus,10.1016/j.watres.2024.121659
Effect of chitooligosaccharide on the binding domain of the SARS-COV-2 receptor,2024,10.1016/j.ijbiomac.2024.134957,Scopus,10.1016/j.ijbiomac.2024.134957
Effect of Glycone Diversity on the Interaction of Triterpenoid Saponins and Lipid Bilayers,2024,10.1021/acsabm.2c00928,Scopus,10.1021/acsabm.2c00928
"Effect of Soil-pH, temperature and moisture content on sorption dynamics of metformin and erythromycin",2024,10.1016/j.envres.2024.120270,Scopus,10.1016/j.envres.2024.120270
"Effects of disinfectant type and dosage on biofilm's activity, viability, microbiome and antibiotic resistome in bench-scale drinking water distribution systems",2024,10.1016/j.watres.2023.120958,Scopus,10.1016/j.watres.2023.120958
Effects of treatments and distribution on microbiome and antibiotic resistome from source to tap water in three Chinese geographical regions based on metagenome assembly,2024,10.1016/j.watres.2023.120894,Scopus,10.1016/j.watres.2023.120894
Elucidating Daptomycin’s Antibacterial Efficacy: Insights into the Tripartite Complex with Lipid II and Phospholipids in Bacterial Septum Membrane,2024,10.1021/acs.jpcb.4c00332,Scopus,10.1021/acs.jpcb.4c00332
Elucidating Physicochemical Features of Holin Proteins Responsible for Bacterial Cell Lysis,2024,10.1021/acs.jpcb.4c03040,Scopus,10.1021/acs.jpcb.4c03040
Elucidating the molecular properties and anti-mycobacterial activity of cysteine peptidase domain of D29 mycobacteriophage endolysin,2024,10.1128/jvi.01328-24,Scopus,10.1128/jvi.01328-24
"Enhanced active case finding of drug-resistant tuberculosis in Namibia: a protocol for the hotspots, hospitals, and households (H3TB) study",2024,10.1136/bmjopen-2023-082665,Scopus,10.1136/bmjopen-2023-082665
Enhanced degradation of enrofloxacin in mariculture wastewater based on marine bacteria and microbial carrier,2024,10.1016/j.jhazmat.2024.134555,Scopus,10.1016/j.jhazmat.2024.134555
Enhanced Mechanical Strength and Sustained Drug Release in Carrier-Free Silver-Coordinated Anthraquinone Natural Antibacterial Anti-Inflammatory Hydrogel for Infectious Wound Healing,2024,10.1002/adhm.202400841,Scopus,10.1002/adhm.202400841
Enhanced sensitivity of extracellular antibiotic resistance genes (ARGs) to environmental concentrations of antibiotic,2024,10.1016/j.chemosphere.2024.142434,Scopus,10.1016/j.chemosphere.2024.142434
Enhancing Botrytis disease management in tomato plants: insights from a Pseudomonas putida strain with biocontrol activity,2024,10.1093/jambio/lxae094,Scopus,10.1093/jambio/lxae094
Evolution of the Black solider fly larvae gut antibiotic resistome during kitchen waste disposal,2024,10.1016/j.jhazmat.2024.135878,Scopus,10.1016/j.jhazmat.2024.135878
Evolutionary dynamics in gut-colonizing Candida glabrata during caspofungin therapy: Emergence of clinically important mutations in sphingolipid biosynthesis,2024,10.1371/journal.ppat.1012521,Scopus,10.1371/journal.ppat.1012521
Expression and characterization of pantothenate energy-coupling factor transporters as an anti-infective drug target,2024,10.1002/pro.5195,Scopus,10.1002/pro.5195
Feasibility of engineered Bacillus subtilis for use as a microbiome-based topical drug delivery platform,2024,10.1002/btm2.10645,Scopus,10.1002/btm2.10645
Free Energy Analysis of Peptide-Induced Pore Formation in Lipid Membranes by Bridging Atomistic and Coarse-Grained Simulations,2024,10.1021/acs.jpcb.4c03276,Scopus,10.1021/acs.jpcb.4c03276
