title,year,doi,source,article_key
Bacteriophage treatment of carbapenemase-producing Klebsiella pneumoniae in a multispecies biofilm: a potential biocontrol strategy for healthcare facilities,2020,10.3934/microbiol.2020003,WoS,10.3934/microbiol.2020003
"Biochemical and Structural Characterization of OXA-405, an OXA-48 Variant with Extended-Spectrum β-Lactamase Activity",2020,10.3390/microorganisms8010024,WoS,10.3390/microorganisms8010024
Biofilm Structure Promotes Coexistence of Phage-Resistant and Phage-Susceptible Bacteria,2020,10.1128/mSystems.00877-19,WoS,10.1128/msystems.00877-19
BRD4 inhibition exerts anti-viral activity through DNA damage-dependent innate immune responses,2020,10.1371/journal.ppat.1008429,WoS,10.1371/journal.ppat.1008429
Broad-spectrum antifungal activities and mechanism of drimane sesquiterpenoids,2020,10.15698/mic2020.06.719,WoS,10.15698/mic2020.06.719
CAUTI's next top model - Model dependent Klebsiella biofilm inhibition by bacteriophages and antimicrobials,2020,10.1016/j.bioflm.2020.100038,WoS,10.1016/j.bioflm.2020.100038
Cell Type-Dependent Escape of Capsid Inhibitors by Simian Immunodeficiency Virus SIVcpz,2020,10.1128/JVI.01338-20,WoS,10.1128/jvi.01338-20
Characterization of Posttranslationally Modified Multidrug Efflux Pumps Reveals an Unexpected Link between Glycosylation and Antimicrobial Resistance,2020,10.1128/mBio.02604-20,WoS,10.1128/mbio.02604-20
Characterization of the nucleotide-binding domain NsrF from the BceAB-type ABC-transporter NsrFP from the human pathogen Streptococcus agalactiae,2020,10.1038/s41598-020-72237-7,WoS,10.1038/s41598-020-72237-7
Clinical relevance and plasmid dynamics of mcr-1-positive Escherichia coli in China: a multicentre case-control and molecular epidemiological study,2020,,WoS,clinical relevance and plasmid dynamics of mcr1positive escherichia coli in china a multicentre casecontrol and molecular epidemiological study_2020
Combining Multiple Approaches and Models to Dissect the Genetic Architecture of Resistance to Infections in Fish,2020,10.3389/fgene.2020.00677,WoS,10.3389/fgene.2020.00677
"COMPLEXES OF FLUCONAZOLE WITH ALANINE, LYSINE AND THREONINE: MASS SPECTROMETRY AND THEORETICAL MODELING",2020,10.24075/brsmu.2020.048,WoS,10.24075/brsmu.2020.048
Comprehensive screening of genomic and metagenomic data reveals a large diversity of tetracycline resistance genes,2020,10.1099/mgen.0.000455,WoS,10.1099/mgen.0.000455
Correlative ex situ and Liquid-Cell TEM Observation of Bacterial Cell Membrane Damage Induced by Rough Surface Topology,2020,10.2147/IJN.S232230,WoS,10.2147/ijn.s232230
Cross-feeding modulates the rate and mechanism of antibiotic resistance evolution in a model microbial community ofEscherichia coliandSalmonella enterica,2020,10.1371/journal.ppat.1008700,WoS,10.1371/journal.ppat.1008700
Design and Optimization of Quinazoline Derivatives: New Non-nucleoside Inhibitors of Bovine Viral Diarrhea Virus,2020,10.3389/fchem.2020.590235,WoS,10.3389/fchem.2020.590235
Developing New Drugs for Mycobacterium tuberculosis Therapy: What Information Do We Get from Preclinical Animal Models?,2020,10.1128/AAC.01376-20,WoS,10.1128/aac.01376-20
Discovery of a Novel Natural Allosteric Inhibitor That Targets NDM-1 Against Escherichia coli,2020,10.3389/fphar.2020.581001,WoS,10.3389/fphar.2020.581001
"Discovery of sulfone-resistant dihydropteroate synthase (DHPS) as a target enzyme for kaempferol, a natural flavanoid",2020,10.1016/j.heliyon.2020.e03378,WoS,10.1016/j.heliyon.2020.e03378
Discovery of the Novel Inhibitor Against New Delhi Metallo-β-Lactamase Based on Virtual Screening and Molecular Modelling,2020,10.3390/ijms21103567,WoS,10.3390/ijms21103567
Docking studies and molecular dynamics simulations of the binding characteristics of waldiomycin and its methyl ester analog toStaphylococcus aureushistidine kinase,2020,10.1371/journal.pone.0234215,WoS,10.1371/journal.pone.0234215
Drug-target binding quantitatively predicts optimal antibiotic dose levels in quinolones,2020,10.1371/journal.pcbi.1008106,WoS,10.1371/journal.pcbi.1008106
Dual Predation by Bacteriophage and Bdellovibrio bacteriovorus Can Eradicate Escherichia coli Prey in Situations where Single Predation Cannot,2020,10.1128/JB.00629-19,WoS,10.1128/jb.00629-19
Duration of pretomanid/moxifloxacin/pyrazinamide therapy compared with standard therapy based on time-to-extinction mathematics,2020,10.1093/jac/dkz460,WoS,10.1093/jac/dkz460
Dynamic motility selection drives population segregation in a bacterial swarm,2020,10.1073/pnas.1917789117,WoS,10.1073/pnas.1917789117
Dynamic Optimization of a Fed-Batch Nosiheptide Reactor,2020,10.3390/pr8050587,WoS,10.3390/pr8050587
Dynamics of DNA nicking and unwinding by the RepC-PcrA complex,2020,10.1093/nar/gkz1200,WoS,10.1093/nar/gkz1200
Dysbiosis individualizes the fitness effect of antibiotic resistance in the mammalian gut,2020,10.1038/s41559-020-1235-1,WoS,10.1038/s41559-020-1235-1
Effect of donor-recipient relatedness on the plasmid conjugation frequency: a meta-analysis,2020,10.1186/s12866-020-01825-4,WoS,10.1186/s12866-020-01825-4
Environmental and dynamic effects explain how nisin captures membrane-bound lipid II,2020,10.1038/s41598-020-65522-y,WoS,10.1038/s41598-020-65522-y
Environmental fluctuations can promote evolutionary rescue in high-extinction-risk scenarios,2020,10.1098/rspb.2020.1144,WoS,10.1098/rspb.2020.1144
Environmentally Friendly Quinolones Design for a Two-Way Choice between Biotoxicity and Genotoxicity through Double-Activity 3D-QSAR Model Coupled with the Variation Weighting Method,2020,10.3390/ijerph17249398,WoS,10.3390/ijerph17249398
Equations To Predict Antimicrobial MICs in Neisseria gonorrhoeae Using Molecular Antimicrobial Resistance Determinants,2020,10.1128/AAC.02005-19,WoS,10.1128/aac.02005-19
Erg6 affects membrane composition and virulence of the human fungal pathogen Cryptococcus neoformans,2020,10.1016/j.fgb.2020.103368,WoS,10.1016/j.fgb.2020.103368
Escape of TLR5 Recognition by Leptospira spp.: A Rationale for Atypical Endoflagella,2020,10.3389/fimmu.2020.02007,WoS,10.3389/fimmu.2020.02007
Evolution of drug-resistant and virulent small colonies in phenotypically diverse populations of the human fungal pathogenCandida glabrata,2020,10.1098/rspb.2020.0761,WoS,10.1098/rspb.2020.0761
Evolutionary epidemiology of Streptococcus iniae: Linking mutation rate dynamics with adaptation to novel immunological landscapes,2020,10.1016/j.meegid.2020.104435,WoS,10.1016/j.meegid.2020.104435
Evolutionary Rescue and Drug Resistance on Multicopy Plasmids,2020,10.1534/genetics.119.303012,WoS,10.1534/genetics.119.303012
Exploration of the effects of sequence variations between HIV-1 and HIV-2 proteases on their three-dimensional structures,2020,10.1080/07391102.2019.1704877,WoS,10.1080/07391102.2019.1704877
From Modules to Networks: a Systems-Level Analysis of the Bacitracin Stress Response in Bacillus subtilis,2020,10.1128/mSystems.00687-19,WoS,10.1128/msystems.00687-19
Genetic Paths to Evolutionary Rescue and the Distribution of Fitness Effects Along Them,2020,10.1534/genetics.119.302890,WoS,10.1534/genetics.119.302890
"Global and Historical Distribution of Clostridioides difficile in the Human Diet (1981-2019): Systematic Review and Meta-Analysis of 21886 Samples Reveal Sources of Heterogeneity, High-Risk Foods, and Unexpected Higher Prevalence Toward the Tropic",2020,10.3389/fmed.2020.00009,WoS,10.3389/fmed.2020.00009
High-Resolution Genome-Wide Occupancy in Candida spp. Using ChEC-seq,2020,10.1128/mSphere.00646-20,WoS,10.1128/msphere.00646-20
Honokiol Restores Polymyxin Susceptibility to MCR-1-Positive Pathogens both In Vitro and In Vivo,2020,10.1128/AEM.02346-19,WoS,10.1128/aem.02346-19
Horizontal gene transfer potentiates adaptation by reducing selective constraints on the spread of genetic variation,2020,10.1073/pnas.2005331117,WoS,10.1073/pnas.2005331117
How do Self-Assembling Antimicrobial Lipopeptides Kill Bacteria?,2020,10.1021/acsami.0c17222,WoS,10.1021/acsami.0c17222
Human ABCB1 with an ABCB11-like degenerate nucleotide binding site maintains transport activity by avoiding nucleotide occlusion,2020,10.1371/journal.pgen.1009016,WoS,10.1371/journal.pgen.1009016
"Human antimicrobial peptide, LL-37, induces non-inheritable reduced susceptibility to vancomycin in Staphylococcus aureus",2020,10.1038/s41598-020-69962-4,WoS,10.1038/s41598-020-69962-4
Identification of Hidden Population Structure in Time-Scaled Phylogenies,2020,10.1093/sysbio/syaa009,WoS,10.1093/sysbio/syaa009
Identification of New Antimicrobial Peptides from Mediterranean Medical Plant Charybdis pancration (Steinh.) Speta,2020,10.3390/antibiotics9110747,WoS,10.3390/antibiotics9110747
Impact of Frequent Administration of Bacteriophage on Therapeutic Efficacy in an A. baumannii Mouse Wound Infection Model,2020,10.3389/fmicb.2020.00414,WoS,10.3389/fmicb.2020.00414
In vitro dynamics and mechanisms of resistance development to imipenem and imipenem/relebactam in Pseudomonas aeruginosa,2020,10.1093/jac/dkaa206,WoS,10.1093/jac/dkaa206
In-silico approach to identify novel potent inhibitors against GraR of S. aureus,2020,10.2741/4859,WoS,10.2741/4859
Insights into idarubicin antimicrobial activity against methicillin-resistant Staphylococcus aureus,2020,10.1080/21505594.2020.1770493,WoS,10.1080/21505594.2020.1770493
"Insights into the mechanism of membrane fusion induced by the plant defense element, plant-specific insert",2020,10.1074/jbc.RA120.014311,WoS,10.1074/jbc.ra120.014311
Interaction of synthetic antimicrobial peptides of the Hylin a1 family with models of eukaryotic structures: Zwitterionic membranes and DNA,2020,10.1016/j.bbrep.2020.100827,WoS,10.1016/j.bbrep.2020.100827
Interaction of the maturation protein of the bacteriophage MS2 and the sex pilus of the Escherichia coli F plasmid,2020,10.1016/j.jmgm.2020.107723,WoS,10.1016/j.jmgm.2020.107723
Interplay between competitive and cooperative interactions in a three-player pathogen system,2020,10.1098/rsos.190305,WoS,10.1098/rsos.190305
Investigating the use of bacteriophages as a new decolonization strategy for intestinal carriage of CTX-M-15-producing ST131 Escherichia coli: An in vitro continuous culture system model,2020,10.1016/j.jgar.2020.05.018,WoS,10.1016/j.jgar.2020.05.018
Known Evolutionary Paths Are Accessible to Engineered ss-Lactamases Having Altered Protein Motions at the Timescale of Catalytic Turnover,2020,10.3389/fmolb.2020.599298,WoS,10.3389/fmolb.2020.599298
Leishmanicidal Potential of Hardwickiic Acid Isolated FromCroton sylvaticus,2020,10.3389/fphar.2020.00753,WoS,10.3389/fphar.2020.00753
Lipopolysaccharide Simulations Are Sensitive to Phosphate Charge and Ion Parameterization,2020,10.1021/acs.jctc.9b00868,WoS,10.1021/acs.jctc.9b00868
Meropenem-Tobramycin Combination Regimens Combat Carbapenem-Resistant Pseudomonas aeruginosa in the Hollow-Fiber Infection Model Simulating Augmented Renal Clearance in Critically III Patients,2020,10.1128/AAC.01679-19,WoS,10.1128/aac.01679-19
MicroRNA-302/367 Cluster Impacts Host Antimicrobial Defense via Regulation of Mitophagic Response Against Pseudomonas aeruginosa Infection,2020,10.3389/fimmu.2020.569173,WoS,10.3389/fimmu.2020.569173
Modeling HIV Pre-Exposure Prophylaxis,2020,10.3389/fphar.2019.01514,WoS,10.3389/fphar.2019.01514
Modeling transport of antibiotic resistant bacteria in aquatic environment using stochastic differential equations,2020,10.1038/s41598-020-72106-3,WoS,10.1038/s41598-020-72106-3
Modelling experimentally measured of ciprofloxacin antibiotic diffusion in Pseudomonas aeruginosa biofilm formed in artificial sputum medium,2020,10.1371/journal.pone.0243003,WoS,10.1371/journal.pone.0243003
"Molecular docking, dynamics and free energy analyses of Acinetobacter baumannii OXA class enzymes with carbapenems investigating their hydrolytic mechanisms",2020,10.1099/jmm.0.001233,WoS,10.1099/jmm.0.001233
Molecular dynamics simulations informed by membrane lipidomics reveal the structure-interaction relationship of polymyxins with the lipid A-based outer membrane of Acinetobacter baumannii,2020,10.1093/jac/dkaa376,WoS,10.1093/jac/dkaa376
Molecular Dynamics Simulations of Antibiotic Ceftaroline at the Allosteric Site of Penicillin-Binding Protein 2a (PBP2a),2020,10.1002/ijch.202000012,WoS,10.1002/ijch.202000012
Morphing of Amphipathic Helices to Explore the Activity and Selectivity of Membranolytic Antimicrobial Peptides,2020,10.1021/acs.biochem.0c00565,WoS,10.1021/acs.biochem.0c00565
Moving forward through the in silico modeling of tuberculosis: a further step with UISS-TB,2020,10.1186/s12859-020-03762-5,WoS,10.1186/s12859-020-03762-5
Multifunctional Acidocin 4356 Combats Pseudomonas aeruginosa through Membrane Perturbation and Virulence Attenuation: Experimental Results Confirm Molecular Dynamics Simulation,2020,10.1128/AEM.00367-20,WoS,10.1128/aem.00367-20
Nanostructured porous graphene for efficient removal of emerging contaminants (pharmaceuticals) from water,2020,10.1016/j.cej.2020.125440,WoS,10.1016/j.cej.2020.125440
NMR Characterization of the Influence of Zinc(II) Ions on the Structural and Dynamic Behavior of the New Delhi Metallo-β-Lactamase-1 and on the Binding with Flavonols as Inhibitors,2020,10.1021/acsomega.0c00590,WoS,10.1021/acsomega.0c00590
Non-antibiotic pharmaceuticals enhance the transmission of exogenous antibiotic resistance genes through bacterial transformation,2020,10.1038/s41396-020-0679-2,WoS,10.1038/s41396-020-0679-2
On the probability of strain invasion in endemic settings: Accounting for individual heterogeneity and control in multi-strain dynamics,2020,10.1016/j.jtbi.2019.110109,WoS,10.1016/j.jtbi.2019.110109
Outer Membranes of Polymyxin-Resistant Acinetobacter baumannii with Phosphoethanolamine-Modified Lipid A and Lipopolysaccharide Loss Display Different Atomic-Scale Interactions with Polymyxins,2020,10.1021/acsinfecdis.0c00330,WoS,10.1021/acsinfecdis.0c00330
Persistence Dynamics of Antimicrobial-Resistant Neisseria in the Pharynx of Rhesus Macaques,2020,10.1128/AAC.02232-19,WoS,10.1128/aac.02232-19
Phage therapy as a potential solution in the fight against AMR: obstacles and possible futures,2020,10.1057/s41599-020-0478-4,WoS,10.1057/s41599-020-0478-4
Pharmacodynamic evaluation of intermittent versus extended and continuous infusions of piperacillin/tazobactam in a hollow-fibre infection model against Klebsiella pneumoniae,2020,10.1093/jac/dkaa211,WoS,10.1093/jac/dkaa211
Pharmacodynamic Evaluation of Plasma and Epithelial Lining Fluid Exposures of Amikacin against Pseudomonas aeruginosa in a Dynamic In Vitro Hollow-Fiber Infection Model,2020,10.1128/AAC.00879-20,WoS,10.1128/aac.00879-20
Pharmacokinetic-pharmacodynamic integration and resistance of tiamulin against Mycoplasma hyopneumoniae in an in vitro dynamic model,2020,10.1016/j.micpath.2020.104255,WoS,10.1016/j.micpath.2020.104255
Pharmacokinetics/pharmacodynamics of antipseudomonal bacteriophage therapy in rats: a proof-of-concept study,2020,10.1016/j.cmi.2020.04.039,WoS,10.1016/j.cmi.2020.04.039
Phenotypic delay in the evolution of bacterial antibiotic resistance: Mechanistic models and their implications,2020,10.1371/journal.pcbi.1007930,WoS,10.1371/journal.pcbi.1007930
Photoexcited state properties and antibacterial activities of carbon dots relevant to mechanistic features and implications,2020,10.1016/j.carbon.2020.08.025,WoS,10.1016/j.carbon.2020.08.025
Polymyxin B Loosens Lipopolysaccharide Bilayer but Stiffens Phospholipid Bilayer,2020,10.1016/j.bpj.2019.11.008,WoS,10.1016/j.bpj.2019.11.008
Polypeptide Self-Assembled Nanoparticles as Delivery Systems for Polymyxins B and E,2020,10.3390/pharmaceutics12090868,WoS,10.3390/pharmaceutics12090868
